Data from mystery_Absorbance_11-06-20-720.txt Node
Date: Mon Feb 25 11:06:20 CET 2019
User: MyStuff
Spectrometer: S04994
Autoset integration time: false
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 9,281000E-3
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Baseline correction enabled: false
Stop averaging: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,281	-0,05
336,738	-0,05
337,196	-0,05
337,654	-0,05
338,111	-0,04
338,569	-0,04
339,027	-0,05
339,484	-0,05
339,942	-0,05
340,4	-0,03
340,858	-0,03
341,315	-0,05
341,773	-0,05
342,231	-0,05
342,689	-0,05
343,147	-0,06
343,605	-0,07
344,063	-0,07
344,521	-0,05
344,98	-0,04
345,438	-0,05
345,896	-0,05
346,354	-0,03
346,813	-0,02
347,271	-0
347,729	0
348,188	0
348,646	0,02
349,104	0,03
349,563	0,02
350,021	0,01
350,48	0,01
350,939	0,01
351,397	0,01
351,856	0
352,315	-0,01
352,773	-0,01
353,232	-0
353,691	-0,01
354,15	-0,01
354,609	-0,01
355,068	-0
355,526	0
355,985	0
356,444	-0
356,904	0
357,363	0,01
357,822	0,01
358,281	0
358,74	0,01
359,199	0,01
359,659	0
360,118	-0
360,577	-0
361,037	-0,01
361,496	-0
361,955	-0,01
362,415	-0,01
362,874	-0,01
363,334	-0
363,793	-0
364,253	0
364,713	0,01
365,172	0,02
365,632	0,03
366,092	0,04
366,552	0,03
367,011	0,04
367,471	0,05
367,931	0,05
368,391	0,06
368,851	0,06
369,311	0,06
369,771	0,07
370,231	0,07
370,691	0,07
371,151	0,07
371,612	0,08
372,072	0,08
372,532	0,08
372,992	0,08
373,453	0,07
373,913	0,07
374,373	0,08
374,834	0,08
375,294	0,08
375,755	0,07
376,215	0,07
376,676	0,07
377,136	0,07
377,597	0,07
378,058	0,07
378,518	0,08
378,979	0,08
379,44	0,09
379,901	0,08
380,362	0,08
380,822	0,09
381,283	0,1
381,744	0,1
382,205	0,1
382,666	0,11
383,127	0,11
383,588	0,12
384,049	0,12
384,511	0,12
384,972	0,13
385,433	0,13
385,894	0,13
386,356	0,14
386,817	0,14
387,278	0,14
387,74	0,14
388,201	0,15
388,663	0,15
389,124	0,15
389,586	0,15
390,047	0,15
390,509	0,15
390,97	0,16
391,432	0,16
391,894	0,16
392,356	0,16
392,817	0,17
393,279	0,17
393,741	0,17
394,203	0,17
394,665	0,18
395,127	0,18
395,589	0,18
396,051	0,18
396,513	0,18
