Data from kwik_Subt2_10-08-29-690.txt Node
Date: Mon Feb 25 10:08:29 CET 2019
User: MyStuff
Spectrometer: S04994
Autoset integration time: false
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 3,500000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Baseline correction enabled: false
Stop averaging: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,281	17
336,738	13
337,196	16
337,654	11
338,111	6
338,569	11
339,027	21
339,484	15
339,942	16
340,4	14
340,858	18
341,315	18
341,773	25
342,231	16
342,689	24
343,147	26
343,605	22
344,063	26
344,521	30
344,98	34
345,438	34
345,896	33
346,354	31
346,813	37
347,271	42
347,729	39
348,188	49
348,646	48
349,104	59
349,563	49
350,021	54
350,48	40
350,939	38
351,397	28
351,856	29
352,315	27
352,773	20
353,232	29
353,691	31
354,15	27
354,609	24
355,068	25
355,526	33
355,985	29
356,444	37
356,904	37
357,363	34
357,822	34
358,281	40
358,74	39
359,199	36
359,659	36
360,118	43
360,577	42
361,037	46
361,496	40
361,955	44
362,415	51
362,874	61
363,334	83
363,793	149
364,253	444
364,713	1091
365,172	1702
365,632	1668
366,092	1124
366,552	563
367,011	308
367,471	156
367,931	76
368,391	54
368,851	44
369,311	44
369,771	40
370,231	46
370,691	48
371,151	51
371,612	53
372,072	46
372,532	53
372,992	42
373,453	36
373,913	25
374,373	22
374,834	19
375,294	25
375,755	23
376,215	27
376,676	28
377,136	25
377,597	22
378,058	29
378,518	24
378,979	24
379,44	22
379,901	21
380,362	22
380,822	21
381,283	28
381,744	24
382,205	19
382,666	23
383,127	15
383,588	25
384,049	30
384,511	26
384,972	21
385,433	30
385,894	26
386,356	26
386,817	32
387,278	27
387,74	29
388,201	32
388,663	32
389,124	33
389,586	38
390,047	36
390,509	44
390,97	47
391,432	42
391,894	44
392,356	35
392,817	44
393,279	43
393,741	48
394,203	45
394,665	50
395,127	52
395,589	33
396,051	66
396,513	69
396,975	72
397,437	78
397,899	78
398,362	91
398,824	104
399,286	118
399,748	138
400,211	169
400,673	195
401,135	204
401,598	188
402,06	144
402,523	110
402,986	93
403,448	149
403,911	477
404,373	1306
404,836	2065
405,299	1883
405,762	1009
406,224	254
406,687	136
407,15	213
407,613	435
408,076	566
408,539	473
409,002	238
409,465	94
409,928	64
410,391	62
410,854	57
411,318	54
411,781	56
412,244	48
412,707	44
413,171	45
413,634	58
414,097	48
414,561	49
415,024	52
415,488	56
415,951	52
416,415	56
416,879	53
417,342	57
417,806	59
418,27	62
418,733	75
419,197	71
419,661	77
420,125	91
420,589	106
421,053	114
421,517	109
421,981	92
422,445	76
422,909	48
423,373	35
423,837	27
424,301	39
424,765	37
425,23	27
425,694	28
426,158	24
426,623	33
427,087	31
427,551	36
428,016	28
428,48	37
428,945	40
429,409	18
429,874	34
430,339	36
430,803	44
431,268	46
431,733	40
432,198	50
432,662	65
433,127	86
433,592	119
434,057	180
434,522	344
434,987	1030
435,452	3453
435,917	6770
436,382	6962
436,847	4321
437,312	1121
437,778	290
438,243	162
438,708	120
439,173	98
439,639	78
440,104	59
440,57	51
441,035	44
441,5	33
441,966	40
442,431	38
442,897	31
443,363	41
443,828	37
444,294	32
444,76	32
445,226	35
445,691	27
446,157	26
446,623	30
447,089	32
447,555	27
448,021	32
448,487	30
448,953	31
449,419	31
449,885	30
450,351	33
450,817	36
451,284	33
451,75	33
452,216	30
452,683	30
453,149	30
453,615	27
454,082	29
454,548	19
455,015	29
455,481	28
455,948	26
456,414	24
456,881	22
457,348	26
457,814	24
458,281	21
458,748	17
459,215	25
459,682	22
460,149	23
460,615	27
461,082	21
461,549	25
462,016	26
462,484	26
462,951	27
463,418	16
463,885	22
464,352	27
464,819	18
465,287	24
465,754	19
466,221	23
466,689	23
467,156	18
467,624	20
468,091	19
468,559	15
469,026	23
469,494	22
469,961	19
470,429	22
470,897	17
471,364	16
471,832	24
472,3	17
472,768	21
473,236	16
473,704	12
474,172	15
474,64	23
475,108	23
475,576	19
476,044	9
476,512	21
476,98	22
477,448	23
477,917	19
478,385	11
478,853	17
479,321	19
479,79	21
480,258	23
480,727	17
481,195	10
481,664	18
482,132	22
482,601	15
483,069	17
483,538	21
484,007	24
484,476	7
484,944	17
485,413	19
485,882	18
486,351	24
486,82	23
487,289	20
487,758	24
488,227	21
488,696	16
489,165	20
489,634	13
490,103	26
490,572	25
491,041	55
491,511	113
491,98	142
492,449	113
492,919	53
493,388	24
493,858	25
494,327	20
494,796	18
495,266	16
495,736	15
496,205	18
496,675	21
497,145	19
497,614	20
498,084	21
498,554	20
499,024	21
499,494	22
499,963	16
500,433	21
500,903	17
501,373	19
501,843	20
502,313	17
502,784	17
503,254	11
503,724	20
504,194	20
504,664	16
505,135	17
505,605	16
506,075	24
506,546	16
507,016	12
507,487	18
507,957	17
508,428	18
508,898	16
509,369	10
509,839	13
510,31	25
510,781	18
511,252	19
511,722	17
512,193	16
512,664	20
513,135	18
513,606	24
514,077	21
514,548	23
515,019	16
515,49	17
515,961	17
516,432	19
516,903	20
517,375	15
517,846	15
518,317	21
518,788	18
519,26	16
519,731	17
520,203	21
520,674	17
521,145	19
521,617	20
522,089	16
522,56	21
523,032	8
523,503	20
523,975	19
524,447	14
524,919	21
525,39	17
525,862	22
526,334	15
526,806	21
527,278	15
527,75	25
528,222	23
528,694	16
529,166	20
529,638	16
530,111	30
530,583	21
531,055	17
531,527	11
532	23
532,472	19
532,944	20
533,417	23
533,889	20
534,362	21
534,834	31
535,307	24
535,779	23
536,252	33
536,725	33
537,197	32
537,67	27
538,143	29
538,616	32
539,088	33
539,561	35
540,034	36
540,507	49
540,98	54
541,453	60
541,926	64
542,399	84
542,872	100
543,346	131
543,819	183
544,292	295
544,765	609
545,239	2760
545,712	11566
546,185	14867
546,659	14870
547,132	9057
547,606	2184
548,079	676
548,553	341
549,026	211
549,5	144
549,974	113
550,447	80
550,921	76
551,395	70
551,869	59
552,342	52
552,816	45
553,29	44
553,764	38
554,238	33
554,712	29
555,186	32
555,66	32
556,134	26
556,609	26
557,083	33
557,557	28
558,031	30
558,506	22
558,98	25
559,454	29
559,929	20
560,403	22
560,878	27
561,352	22
561,827	17
562,301	22
562,776	16
563,251	21
563,725	20
564,2	19
564,675	23
565,15	21
565,624	21
566,099	11
566,574	16
567,049	7
567,524	21
567,999	25
568,474	21
568,949	6
569,424	22
569,899	19
570,375	22
570,85	15
571,325	19
571,8	22
572,276	29
572,751	24
573,227	32
573,702	35
574,177	39
574,653	28
575,129	60
575,604	98
576,08	350
576,555	1358
577,031	2328
577,507	2255
577,983	1289
578,458	1314
578,934	2572
579,41	2924
579,886	2016
580,362	689
580,838	214
581,314	101
581,79	71
582,266	53
582,742	40
583,218	36
583,694	31
584,171	22
584,647	29
585,123	15
585,6	23
586,076	22
586,552	20
587,029	25
587,505	27
587,982	14
588,458	15
588,935	19
589,412	19
589,888	19
590,365	17
590,842	13
591,318	8
591,795	22
592,272	19
592,749	11
593,226	19
593,703	14
594,18	16
594,657	16
595,134	12
595,611	9
596,088	17
596,565	11
597,042	19
597,519	6
597,997	14
598,474	16
598,951	15
599,429	17
599,906	6
600,384	18
600,861	15
601,339	18
601,816	17
602,294	16
602,771	14
603,249	17
603,727	19
604,204	19
604,682	14
605,16	11
605,638	20
606,116	16
606,593	21
607,071	19
607,549	9
608,027	19
608,505	21
608,984	16
609,462	13
609,94	18
610,418	23
610,896	22
611,374	30
611,853	26
612,331	33
612,809	30
613,288	21
613,766	20
614,245	16
614,723	24
615,202	14
615,68	16
616,159	15
616,638	19
617,116	17
617,595	14
618,074	17
618,553	12
619,031	18
619,51	8
619,989	18
620,468	21
620,947	15
621,426	17
621,905	16
622,384	15
622,863	23
623,343	16
623,822	21
624,301	29
624,78	21
625,26	36
625,739	43
626,218	39
626,698	35
627,177	27
627,657	19
628,136	16
628,616	18
629,095	6
629,575	15
630,054	12
630,534	20
631,014	18
631,494	18
631,973	7
632,453	15
632,933	19
633,413	11
633,893	9
634,373	12
634,853	15
635,333	1
635,813	14
636,293	11
636,773	15
637,254	11
637,734	13
638,214	2
638,694	9
639,175	14
639,655	20
640,135	17
640,616	11
641,096	16
641,577	15
642,057	13
642,538	14
643,019	8
643,499	12
643,98	16
644,461	18
644,941	12
645,422	20
645,903	22
646,384	8
646,865	8
647,346	13
647,827	15
648,308	10
648,789	15
649,27	12
649,751	17
650,232	13
650,713	14
651,195	16
651,676	15
652,157	10
652,639	12
653,12	14
653,601	18
654,083	19
654,564	20
655,046	16
655,527	8
656,009	12
656,491	14
656,972	17
657,454	21
657,936	20
658,417	14
658,899	17
659,381	8
659,863	20
660,345	12
660,827	16
661,309	9
661,791	5
662,273	16
662,755	5
663,237	13
663,719	13
664,201	11
664,684	12
665,166	10
665,648	17
666,131	11
666,613	12
667,095	17
667,578	22
668,06	18
668,543	22
669,025	18
669,508	18
669,991	20
670,473	11
670,956	15
671,439	28
671,922	27
672,404	21
672,887	19
673,37	13
673,853	17
674,336	19
674,819	18
675,302	8
675,785	17
676,268	15
676,751	12
677,234	15
677,718	10
678,201	12
678,684	13
679,167	18
679,651	13
680,134	17
680,618	16
681,101	18
681,585	14
682,068	8
682,552	11
683,035	12
683,519	14
684,003	11
684,486	13
684,97	16
685,454	19
685,938	18
686,421	13
686,905	15
687,389	14
687,873	16
688,357	15
688,841	17
689,325	21
689,809	27
690,294	43
690,778	82
691,262	74
691,746	47
692,23	40
692,715	21
693,199	16
693,684	19
694,168	20
694,652	16
695,137	25
695,621	21
696,106	20
696,591	26
697,075	32
697,56	30
698,045	26
698,529	26
699,014	20
699,499	25
699,984	24
700,469	16
700,954	20
701,439	18
701,924	7
702,409	14
702,894	12
703,379	17
703,864	18
704,349	15
704,834	19
705,32	15
705,805	11
706,29	13
706,776	16
707,261	20
707,747	28
708,232	25
708,718	34
709,203	28
709,689	23
710,174	15
710,66	17
711,146	12
711,631	18
712,117	17
712,603	19
713,089	16
713,575	11
714,06	15
714,546	18
715,032	19
715,518	19
716,004	18
716,491	21
716,977	4
717,463	7
717,949	14
718,435	15
718,922	14
719,408	12
719,894	19
720,381	18
720,867	16
721,353	12
721,84	21
722,326	18
722,813	15
723,3	13
723,786	20
724,273	19
724,759	14
725,246	22
725,733	20
726,22	19
726,707	20
727,194	22
727,68	25
728,167	34
728,654	88
729,141	220
729,628	331
730,116	373
730,603	333
731,09	240
731,577	161
732,064	112
732,552	91
733,039	77
733,526	51
734,014	27
734,501	25
734,988	16
735,476	19
735,963	15
736,451	16
736,939	20
737,426	20
737,914	24
738,402	19
738,889	16
739,377	23
739,865	20
740,353	12
740,841	13
741,329	22
741,817	20
742,305	19
742,793	15
743,281	14
743,769	18
744,257	18
744,745	16
745,233	11
745,722	15
746,21	17
746,698	15
747,187	5
747,675	16
748,163	9
748,652	13
749,14	17
749,629	18
750,117	24
750,606	35
751,095	31
751,583	19
752,072	18
752,561	11
753,05	15
753,538	11
754,027	15
754,516	17
755,005	12
755,494	11
755,983	17
756,472	14
756,961	9
757,45	15
757,94	8
758,429	13
758,918	10
759,407	8
759,896	8
760,386	8
760,875	6
761,365	11
761,854	-4
762,344	10
762,833	18
763,323	31
763,812	28
764,302	25
764,791	20
765,281	8
765,771	10
766,261	7
766,75	-4
767,24	8
767,73	13
