Laatste: Tijd (s),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
0.1708,0.081,7.547999999999999
0.171,0.081,7.558
0.1712,0.071,7.577999999999999
0.1714,0.076,7.582000000000001
0.1716,0.071,7.602
0.1718,0.071,7.617000000000001
0.172,0.066,7.636
0.1722,0.071,7.651
0.1724,0.071,7.665
0.1726,0.066,7.68
0.1728,0.061,7.685
0.173,0.061,7.7
0.1732,0.051,7.709
0.1734,0.055999999999999994,7.718999999999999
0.1736,0.055999999999999994,7.739
0.1738,0.055999999999999994,7.747999999999999
0.174,0.055999999999999994,7.757999999999999
0.1742,0.051,7.768
0.1744,0.046,7.773
0.1746,0.042,7.778
0.1748,0.037000000000000005,7.792000000000001
0.175,0.042,7.8020000000000005
0.1752,0.037000000000000005,7.812
0.1754,0.042,7.817
0.1756,0.042,7.827000000000001
0.1758,0.042,7.832000000000001
0.176,0.032,7.836
0.1762,0.027000000000000003,7.841
0.1764,0.022000000000000002,7.851
0.1766,0.027000000000000003,7.856
0.1768,0.022000000000000002,7.8660000000000005
0.177,0.027000000000000003,7.871
0.1772,0.032,7.871
0.1774,0.022000000000000002,7.875
0.1776,0.017,7.88
0.1778,0.012,7.88
0.178,0.012,7.885
0.1782,0.012,7.89
0.1784,0.012,7.895
0.1786,0.006999999999999999,7.9
0.1788,0.006999999999999999,7.9
0.179,0.002,7.89
0.1792,-0.002,7.885
0.1794,-0.006999999999999999,7.885
0.1796,-0.012,7.885
0.1798,-0.017,7.88
0.18,-0.017,7.88
0.1802,-0.017,7.875
0.1804,-0.012,7.875
0.1806,-0.022000000000000002,7.8660000000000005
0.1808,-0.027000000000000003,7.861000000000001
0.181,-0.032,7.856
0.1812,-0.037000000000000005,7.851
0.1814,-0.032,7.846
0.1816,-0.037000000000000005,7.841
0.1818,-0.037000000000000005,7.836
0.182,-0.032,7.827000000000001
0.1822,-0.037000000000000005,7.817
0.1824,-0.042,7.812
0.1826,-0.046,7.8020000000000005
0.1828,-0.046,7.797000000000001
0.183,-0.046,7.787999999999999
0.1832,-0.046,7.7829999999999995
0.1834,-0.042,7.773
0.1836,-0.046,7.757999999999999
0.1838,-0.051,7.747999999999999
0.184,-0.051,7.739
0.1842,-0.061,7.724
0.1844,-0.051,7.718999999999999
0.1846,-0.055999999999999994,7.705
0.1848,-0.061,7.69
0.185,-0.061,7.68
0.1852,-0.066,7.665
0.1854,-0.066,7.656000000000001
0.1856,-0.071,7.636
0.1858,-0.076,7.626
0.186,-0.071,7.612
0.1862,-0.076,7.597
0.1864,-0.076,7.587000000000001
0.1866,-0.071,7.563
0.1868,-0.081,7.553
0.187,-0.085,7.534
0.1872,-0.085,7.519
0.1874,-0.09,7.495
0.1876,-0.085,7.49
0.1878,-0.09,7.47
0.188,-0.09,7.455
0.1882,-0.09,7.436
0.1884,-0.095,7.416
0.1886,-0.095,7.392
0.1888,-0.1,7.377000000000001
0.189,-0.1,7.358
0.1892,-0.1,7.337999999999999
0.1894,-0.1,7.324
0.1896,-0.105,7.303999999999999
0.1898,-0.105,7.28
0.19,-0.105,7.26
0.1902,-0.11,7.236000000000001
0.1904,-0.115,7.216
0.1906,-0.115,7.192
0.1908,-0.115,7.172000000000001
0.191,-0.115,7.153
0.1912,-0.115,7.132999999999999
0.1914,-0.12,7.109
0.1916,-0.12,7.084
0.1918,-0.129,7.06
0.192,-0.129,7.031000000000001
0.1922,-0.125,7.016
0.1924,-0.129,6.9910000000000005
0.1926,-0.129,6.9670000000000005
0.1928,-0.129,6.943
0.193,-0.129,6.912999999999999
0.1932,-0.134,6.8839999999999995
0.1934,-0.134,6.855
0.1936,-0.139,6.83
0.1938,-0.139,6.806
0.194,-0.14400000000000002,6.777
0.1942,-0.134,6.752000000000001
0.1944,-0.139,6.728
0.1946,-0.14400000000000002,6.694
0.1948,-0.149,6.659
0.195,-0.154,6.63
0.1952,-0.154,6.606
0.1954,-0.154,6.5760000000000005
0.1956,-0.154,6.547000000000001
0.1958,-0.154,6.513
0.196,-0.154,6.4879999999999995
0.1962,-0.159,6.449
0.1964,-0.16399999999999998,6.42
0.1966,-0.168,6.386
0.1968,-0.17300000000000001,6.357
0.197,-0.16399999999999998,6.327000000000001
0.1972,-0.168,6.287999999999999
0.1974,-0.168,6.2589999999999995
0.1976,-0.168,6.225
0.1978,-0.17300000000000001,6.19
0.198,-0.17800000000000002,6.151
0.1982,-0.17800000000000002,6.117000000000001
0.1984,-0.183,6.087999999999999
0.1986,-0.183,6.0489999999999995
0.1988,-0.17800000000000002,6.02
0.199,-0.17800000000000002,5.985
0.1992,-0.183,5.9510000000000005
0.1994,-0.183,5.907
0.1996,-0.188,5.872999999999999
0.1998,-0.193,5.834
0.2,-0.193,5.8
0.2002,-0.193,5.766
0.2004,-0.188,5.726
0.2006,-0.193,5.692
0.2008,-0.193,5.653
0.201,-0.198,5.614
0.2012,-0.198,5.575
0.2014,-0.203,5.531000000000001
0.2016,-0.198,5.497000000000001
0.2018,-0.203,5.462999999999999
0.202,-0.203,5.419
0.2022,-0.203,5.385
0.2024,-0.203,5.341
0.2026,-0.203,5.3020000000000005
0.2028,-0.212,5.257999999999999
0.203,-0.212,5.2139999999999995
0.2032,-0.212,5.178999999999999
0.2034,-0.212,5.14
0.2036,-0.212,5.101
0.2038,-0.212,5.062
0.204,-0.20800000000000002,5.018
0.2042,-0.217,4.974
0.2044,-0.217,4.93
0.2046,-0.222,4.882
0.2048,-0.22699999999999998,4.8469999999999995
0.205,-0.222,4.803
0.2052,-0.222,4.763999999999999
0.2054,-0.222,4.72
0.2056,-0.222,4.676
0.2058,-0.22699999999999998,4.628
0.206,-0.22699999999999998,4.579
0.2062,-0.23199999999999998,4.535
0.2064,-0.23199999999999998,4.496
0.2066,-0.22699999999999998,4.447
0.2068,-0.23199999999999998,4.4030000000000005
0.207,-0.22699999999999998,4.369
0.2072,-0.23199999999999998,4.315
0.2074,-0.237,4.271
0.2076,-0.242,4.2219999999999995
0.2078,-0.242,4.173
0.208,-0.242,4.125
0.2082,-0.242,4.085
0.2084,-0.242,4.042
0.2086,-0.242,3.9930000000000003
0.2088,-0.242,3.944
0.209,-0.247,3.895
0.2092,-0.247,3.846
0.2094,-0.252,3.7969999999999997
0.2096,-0.252,3.748
0.2098,-0.252,3.705
0.21,-0.247,3.656
0.2102,-0.252,3.612
0.2104,-0.256,3.568
0.2106,-0.252,3.509
0.2108,-0.256,3.46
0.211,-0.256,3.411
0.2112,-0.256,3.3680000000000003
0.2114,-0.256,3.324
0.2116,-0.256,3.27
0.2118,-0.256,3.2260000000000004
0.212,-0.252,3.1719999999999997
0.2122,-0.256,3.1180000000000003
0.2124,-0.261,3.065
0.2126,-0.266,3.016
0.2128,-0.266,2.9619999999999997
0.213,-0.261,2.918
0.2132,-0.261,2.8689999999999998
0.2134,-0.261,2.821
0.2136,-0.266,2.767
0.2138,-0.266,2.713
0.214,-0.271,2.659
0.2142,-0.271,2.611
0.2144,-0.266,2.562
0.2146,-0.266,2.513
0.2148,-0.271,2.459
0.215,-0.271,2.41
0.2152,-0.266,2.3569999999999998
0.2154,-0.271,2.303
0.2156,-0.271,2.249
0.2158,-0.276,2.195
0.216,-0.276,2.142
0.2162,-0.276,2.088
0.2164,-0.276,2.044
0.2166,-0.271,1.995
0.2168,-0.271,1.9369999999999998
0.217,-0.276,1.883
0.2172,-0.281,1.829
0.2174,-0.281,1.77
0.2176,-0.281,1.726
0.2178,-0.281,1.673
0.218,-0.281,1.624
0.2182,-0.281,1.57
0.2184,-0.281,1.5119999999999998
0.2186,-0.281,1.4580000000000002
0.2188,-0.28600000000000003,1.399
0.219,-0.28600000000000003,1.3459999999999999
0.2192,-0.281,1.297
0.2194,-0.281,1.2429999999999999
0.2196,-0.281,1.194
0.2198,-0.281,1.14
0.22,-0.276,1.087
0.2202,-0.281,1.028
0.2204,-0.281,0.9690000000000001
0.2206,-0.28600000000000003,0.9109999999999999
0.2208,-0.28600000000000003,0.867
0.221,-0.28600000000000003,0.813
0.2212,-0.281,0.764
0.2214,-0.281,0.706
0.2216,-0.28600000000000003,0.652
0.2218,-0.28600000000000003,0.593
0.222,-0.28600000000000003,0.54
0.2222,-0.29100000000000004,0.486
0.2224,-0.28600000000000003,0.43200000000000005
0.2226,-0.28600000000000003,0.38299999999999995
0.2228,-0.28600000000000003,0.33
0.223,-0.281,0.276
0.2232,-0.28600000000000003,0.222
0.2234,-0.28600000000000003,0.16399999999999998
0.2236,-0.29100000000000004,0.105
0.2238,-0.28600000000000003,0.055999999999999994
0.224,-0.28600000000000003,0.002
0.2242,-0.281,-0.051
0.2244,-0.28600000000000003,-0.105
0.2246,-0.28600000000000003,-0.159
0.2248,-0.28600000000000003,-0.212
0.225,-0.29100000000000004,-0.271
0.2252,-0.29100000000000004,-0.33
0.2254,-0.29100000000000004,-0.379
0.2256,-0.28600000000000003,-0.43200000000000005
0.2258,-0.28600000000000003,-0.491
0.226,-0.28600000000000003,-0.535
0.2262,-0.28600000000000003,-0.598
0.2264,-0.29100000000000004,-0.652
0.2266,-0.28600000000000003,-0.711
0.2268,-0.295,-0.764
0.227,-0.28600000000000003,-0.818
0.2272,-0.28600000000000003,-0.872
0.2274,-0.28600000000000003,-0.9259999999999999
0.2276,-0.28600000000000003,-0.9790000000000001
0.2278,-0.28600000000000003,-1.033
0.228,-0.28600000000000003,-1.087
0.2282,-0.29100000000000004,-1.14
0.2284,-0.29100000000000004,-1.199
0.2286,-0.29100000000000004,-1.248
0.2288,-0.28600000000000003,-1.3019999999999998
0.229,-0.28600000000000003,-1.355
0.2292,-0.28600000000000003,-1.409
0.2294,-0.28600000000000003,-1.4580000000000002
0.2296,-0.28600000000000003,-1.521
0.2298,-0.29100000000000004,-1.575
0.23,-0.29100000000000004,-1.6340000000000001
0.2302,-0.28600000000000003,-1.6780000000000002
0.2304,-0.28600000000000003,-1.7309999999999999
0.2306,-0.28600000000000003,-1.785
0.2308,-0.281,-1.834
0.231,-0.281,-1.893
0.2312,-0.281,-1.946
0.2314,-0.28600000000000003,-2.0
0.2316,-0.28600000000000003,-2.0540000000000003
0.2318,-0.281,-2.1069999999999998
0.232,-0.281,-2.156
0.2322,-0.281,-2.205
0.2324,-0.276,-2.259
0.2326,-0.276,-2.3169999999999997
0.2328,-0.281,-2.366
0.233,-0.281,-2.42
0.2332,-0.281,-2.474
0.2334,-0.281,-2.523
0.2336,-0.281,-2.576
0.2338,-0.281,-2.625
0.234,-0.276,-2.674
0.2342,-0.276,-2.728
0.2344,-0.276,-2.781
0.2346,-0.276,-2.83
0.2348,-0.281,-2.8939999999999997
0.235,-0.276,-2.938
0.2352,-0.276,-2.987
0.2354,-0.271,-3.035
0.2356,-0.271,-3.0839999999999996
0.2358,-0.271,-3.138
0.236,-0.276,-3.1919999999999997
0.2362,-0.276,-3.25
0.2364,-0.276,-3.299
0.2366,-0.271,-3.343
0.2368,-0.271,-3.392
0.237,-0.266,-3.4410000000000003
0.2372,-0.271,-3.49
0.2374,-0.266,-3.5380000000000003
0.2376,-0.266,-3.592
0.2378,-0.271,-3.6460000000000004
0.238,-0.271,-3.69
0.2382,-0.266,-3.739
0.2384,-0.266,-3.7880000000000003
0.2386,-0.266,-3.8360000000000003
0.2388,-0.261,-3.88
0.239,-0.261,-3.9339999999999997
0.2392,-0.261,-3.983
0.2394,-0.261,-4.032
0.2396,-0.261,-4.081
0.2398,-0.261,-4.125
0.24,-0.256,-4.168
0.2402,-0.256,-4.217
0.2404,-0.252,-4.261
0.2406,-0.252,-4.31
0.2408,-0.256,-4.354
0.241,-0.256,-4.408
0.2412,-0.256,-4.452
0.2414,-0.252,-4.4910000000000005
0.2416,-0.252,-4.54
0.2418,-0.247,-4.584
0.242,-0.247,-4.623
0.2422,-0.247,-4.672
0.2424,-0.247,-4.72
0.2426,-0.247,-4.763999999999999
0.2428,-0.247,-4.803
0.243,-0.237,-4.8469999999999995
0.2432,-0.237,-4.891
0.2434,-0.237,-4.935
0.2436,-0.237,-4.974
0.2438,-0.237,-5.018
0.244,-0.237,-5.067
0.2442,-0.23199999999999998,-5.106
0.2444,-0.237,-5.145
0.2446,-0.23199999999999998,-5.184
0.2448,-0.23199999999999998,-5.228
0.245,-0.22699999999999998,-5.267
0.2452,-0.22699999999999998,-5.311
0.2454,-0.22699999999999998,-5.35
0.2456,-0.22699999999999998,-5.394
0.2458,-0.22699999999999998,-5.433
0.246,-0.22699999999999998,-5.477
0.2462,-0.222,-5.5120000000000005
0.2464,-0.217,-5.551
0.2466,-0.212,-5.585
0.2468,-0.212,-5.619
0.247,-0.212,-5.667999999999999
0.2472,-0.212,-5.707000000000001
0.2474,-0.217,-5.746
0.2476,-0.212,-5.78
0.2478,-0.212,-5.819
0.248,-0.20800000000000002,-5.853
0.2482,-0.20800000000000002,-5.893
0.2484,-0.203,-5.932
0.2486,-0.20800000000000002,-5.961
0.2488,-0.20800000000000002,-6.005
0.249,-0.203,-6.039
0.2492,-0.198,-6.068
0.2494,-0.198,-6.107
0.2496,-0.198,-6.142
0.2498,-0.193,-6.171
0.25,-0.188,-6.205
0.2502,-0.193,-6.239
0.2504,-0.193,-6.278
0.2506,-0.193,-6.313
0.2508,-0.188,-6.337000000000001
0.251,-0.183,-6.371
0.2512,-0.17800000000000002,-6.4
0.2514,-0.17800000000000002,-6.435
0.2516,-0.17800000000000002,-6.4639999999999995
0.2518,-0.17800000000000002,-6.492999999999999
0.252,-0.17800000000000002,-6.523
0.2522,-0.183,-6.562
0.2524,-0.17800000000000002,-6.581
0.2526,-0.17300000000000001,-6.611000000000001
0.2528,-0.17300000000000001,-6.64
0.253,-0.16399999999999998,-6.669
0.2532,-0.168,-6.6979999999999995
0.2534,-0.168,-6.728
0.2536,-0.16399999999999998,-6.757000000000001
0.2538,-0.168,-6.7860000000000005
0.254,-0.159,-6.806
0.2542,-0.159,-6.835
0.2544,-0.149,-6.855
0.2546,-0.149,-6.8839999999999995
0.2548,-0.149,-6.912999999999999
0.255,-0.149,-6.938
0.2552,-0.149,-6.9670000000000005
0.2554,-0.149,-6.9910000000000005
0.2556,-0.14400000000000002,-7.011
0.2558,-0.14400000000000002,-7.031000000000001
0.256,-0.139,-7.055
0.2562,-0.139,-7.079
0.2564,-0.134,-7.099
0.2566,-0.134,-7.122999999999999
0.2568,-0.134,-7.148
0.257,-0.139,-7.167000000000001
0.2572,-0.129,-7.187
0.2574,-0.125,-7.206
0.2576,-0.125,-7.226
0.2578,-0.12,-7.2410000000000005
0.258,-0.12,-7.275
0.2582,-0.125,-7.284
0.2584,-0.125,-7.309
0.2586,-0.12,-7.332999999999999
0.2588,-0.115,-7.343
0.259,-0.115,-7.358
0.2592,-0.11,-7.372000000000001
0.2594,-0.11,-7.392
0.2596,-0.11,-7.4110000000000005
0.2598,-0.11,-7.421
0.26,-0.105,-7.446000000000001
0.2602,-0.11,-7.46
0.2604,-0.1,-7.47
0.2606,-0.1,-7.485
0.2608,-0.095,-7.499
0.261,-0.09,-7.5089999999999995
0.2612,-0.09,-7.524
0.2614,-0.09,-7.542999999999999
0.2616,-0.09,-7.553
0.2618,-0.09,-7.568
0.262,-0.081,-7.5729999999999995
0.2622,-0.081,-7.582000000000001
0.2624,-0.081,-7.5920000000000005
0.2626,-0.076,-7.602
0.2628,-0.076,-7.617000000000001
0.263,-0.076,-7.626
0.2632,-0.076,-7.636
0.2634,-0.071,-7.646
0.2636,-0.066,-7.651
0.2638,-0.066,-7.6610000000000005
0.264,-0.061,-7.665
0.2642,-0.055999999999999994,-7.67
0.2644,-0.055999999999999994,-7.68
0.2646,-0.055999999999999994,-7.69
0.2648,-0.055999999999999994,-7.7
0.265,-0.055999999999999994,-7.705
0.2652,-0.055999999999999994,-7.709
0.2654,-0.051,-7.709
0.2656,-0.051,-7.718999999999999
0.2658,-0.046,-7.718999999999999
0.266,-0.046,-7.724
0.2662,-0.046,-7.739
0.2664,-0.046,-7.739
0.2666,-0.046,-7.744
0.2668,-0.042,-7.739
0.267,-0.032,-7.739
0.2672,-0.027000000000000003,-7.734
0.2674,-0.017,-7.734
0.2676,-0.017,-7.729
0.2678,-0.017,-7.729
0.268,-0.017,-7.729
0.2682,-0.012,-7.718999999999999
0.2684,-0.006999999999999999,-7.718999999999999
0.2686,-0.006999999999999999,-7.709
0.2688,-0.002,-7.705
0.269,0.002,-7.7
0.2692,-0.002,-7.695
0.2694,0.002,-7.69
0.2696,0.002,-7.69
0.2698,-0.002,-7.675
0.27,0.012,-7.67
0.2702,0.012,-7.656000000000001
0.2704,0.017,-7.646
0.2706,0.017,-7.641
0.2708,0.017,-7.636
0.271,0.022000000000000002,-7.621
0.2712,0.022000000000000002,-7.612
0.2714,0.027000000000000003,-7.602
0.2716,0.032,-7.5920000000000005
0.2718,0.032,-7.577999999999999
0.272,0.037000000000000005,-7.563
0.2722,0.037000000000000005,-7.553
0.2724,0.037000000000000005,-7.542999999999999
0.2726,0.042,-7.534
0.2728,0.037000000000000005,-7.524
0.273,0.037000000000000005,-7.504
0.2732,0.046,-7.49
0.2734,0.051,-7.475
0.2736,0.051,-7.46
0.2738,0.055999999999999994,-7.441
0.274,0.055999999999999994,-7.431
0.2742,0.055999999999999994,-7.416
0.2744,0.055999999999999994,-7.397
0.2746,0.061,-7.382000000000001
0.2748,0.061,-7.3629999999999995
0.275,0.061,-7.343
0.2752,0.066,-7.324
0.2754,0.066,-7.309
0.2756,0.071,-7.289
0.2758,0.071,-7.27
0.276,0.071,-7.255
0.2762,0.071,-7.231
0.2764,0.081,-7.211
0.2766,0.081,-7.187
0.2768,0.081,-7.167000000000001
0.277,0.081,-7.148
0.2772,0.085,-7.127999999999999
0.2774,0.085,-7.109
0.2776,0.085,-7.084
0.2778,0.09,-7.06
0.278,0.09,-7.035
0.2782,0.095,-7.011
0.2784,0.095,-6.9910000000000005
0.2786,0.1,-6.962000000000001
0.2788,0.1,-6.938
0.279,0.1,-6.912999999999999
0.2792,0.1,-6.888999999999999
0.2794,0.105,-6.864
0.2796,0.11,-6.83
0.2798,0.11,-6.806
0.28,0.12,-6.772
0.2802,0.115,-6.752000000000001
0.2804,0.115,-6.728
0.2806,0.115,-6.6979999999999995
0.2808,0.12,-6.6739999999999995
0.281,0.125,-6.635
0.2812,0.125,-6.606
0.2814,0.125,-6.571000000000001
0.2816,0.129,-6.547000000000001
0.2818,0.129,-6.513
0.282,0.129,-6.484
0.2822,0.129,-6.459
0.2824,0.139,-6.42
0.2826,0.139,-6.391
0.2828,0.139,-6.357
0.283,0.139,-6.317
0.2832,0.149,-6.287999999999999
0.2834,0.14400000000000002,-6.254
0.2836,0.149,-6.22
0.2838,0.149,-6.19
0.284,0.14400000000000002,-6.151
0.2842,0.154,-6.122000000000001
0.2844,0.159,-6.082999999999999
0.2846,0.159,-6.044
0.2848,0.159,-6.01
0.285,0.16399999999999998,-5.976
0.2852,0.159,-5.946000000000001
0.2854,0.159,-5.902
0.2856,0.168,-5.8629999999999995
0.2858,0.16399999999999998,-5.824
0.286,0.168,-5.79
0.2862,0.17300000000000001,-5.746
0.2864,0.17800000000000002,-5.712000000000001
0.2866,0.168,-5.672999999999999
0.2868,0.17300000000000001,-5.638999999999999
0.287,0.17300000000000001,-5.604
0.2872,0.17800000000000002,-5.556
0.2874,0.183,-5.516
0.2876,0.183,-5.473
0.2878,0.183,-5.433
0.288,0.183,-5.394
0.2882,0.183,-5.355
0.2884,0.183,-5.316
0.2886,0.183,-5.272
0.2888,0.188,-5.233
0.289,0.188,-5.189
0.2892,0.193,-5.145
0.2894,0.198,-5.096
0.2896,0.198,-5.0569999999999995
0.2898,0.193,-5.018
0.29,0.198,-4.979
0.2902,0.198,-4.935
0.2904,0.20800000000000002,-4.882
0.2906,0.203,-4.842
0.2908,0.203,-4.794
0.291,0.20800000000000002,-4.75
0.2912,0.20800000000000002,-4.706
0.2914,0.20800000000000002,-4.667
0.2916,0.20800000000000002,-4.618
0.2918,0.20800000000000002,-4.569
0.292,0.212,-4.525
0.2922,0.20800000000000002,-4.476
0.2924,0.217,-4.427
0.2926,0.217,-4.379
0.2928,0.217,-4.335
0.293,0.217,-4.2860000000000005
0.2932,0.217,-4.247
0.2934,0.217,-4.1930000000000005
0.2936,0.222,-4.144
0.2938,0.222,-4.095
0.294,0.22699999999999998,-4.042
0.2942,0.23199999999999998,-3.998
0.2944,0.22699999999999998,-3.949
0.2946,0.22699999999999998,-3.905
0.2948,0.22699999999999998,-3.861
0.295,0.22699999999999998,-3.802
0.2952,0.22699999999999998,-3.753
0.2954,0.237,-3.705
0.2956,0.242,-3.656
0.2958,0.242,-3.6069999999999998
0.296,0.237,-3.5580000000000003
0.2962,0.23199999999999998,-3.5039999999999996
0.2964,0.237,-3.46
0.2966,0.23199999999999998,-3.407
0.2968,0.237,-3.353
0.297,0.242,-3.299
0.2972,0.242,-3.245
0.2974,0.242,-3.197
0.2976,0.242,-3.153
0.2978,0.242,-3.0989999999999998
0.298,0.242,-3.045
0.2982,0.247,-2.991
0.2984,0.247,-2.938
0.2986,0.247,-2.884
0.2988,0.247,-2.835
0.299,0.252,-2.781
0.2992,0.247,-2.733
0.2994,0.247,-2.679
0.2996,0.252,-2.625
0.2998,0.247,-2.571
0.3,0.252,-2.5180000000000002
0.3002,0.252,-2.459
0.3004,0.256,-2.41
0.3006,0.256,-2.3609999999999998
0.3008,0.256,-2.303
0.301,0.256,-2.254
0.3012,0.252,-2.195
0.3014,0.256,-2.142
0.3016,0.256,-2.083
0.3018,0.256,-2.029
0.302,0.261,-1.976
0.3022,0.261,-1.922
0.3024,0.261,-1.8730000000000002
0.3026,0.256,-1.819
0.3028,0.256,-1.766
0.303,0.261,-1.7069999999999999
0.3032,0.256,-1.653
0.3034,0.261,-1.595
0.3036,0.266,-1.536
0.3038,0.261,-1.4869999999999999
0.304,0.261,-1.4380000000000002
0.3042,0.261,-1.385
0.3044,0.261,-1.331
0.3046,0.266,-1.2670000000000001
0.3048,0.266,-1.214
0.305,0.261,-1.16
0.3052,0.266,-1.0959999999999999
0.3054,0.266,-1.043
0.3056,0.266,-0.9940000000000001
0.3058,0.261,-0.945
0.306,0.261,-0.882
0.3062,0.266,-0.828
0.3064,0.266,-0.774
0.3066,0.266,-0.716
0.3068,0.266,-0.657
0.307,0.266,-0.603
0.3072,0.266,-0.5539999999999999
0.3074,0.266,-0.501
0.3076,0.261,-0.447
0.3078,0.266,-0.38299999999999995
0.308,0.266,-0.33
0.3082,0.266,-0.271
0.3084,0.271,-0.217
0.3086,0.266,-0.168
0.3088,0.261,-0.11
0.309,0.261,-0.055999999999999994
0.3092,0.266,-0.002
0.3094,0.261,0.055999999999999994
0.3096,0.266,0.115
0.3098,0.266,0.17300000000000001
0.31,0.271,0.22699999999999998
0.3102,0.266,0.281
0.3104,0.266,0.33
0.3106,0.261,0.38299999999999995
0.3108,0.261,0.447
0.311,0.266,0.501
0.3112,0.266,0.5589999999999999
0.3114,0.271,0.618
0.3116,0.266,0.672
0.3118,0.266,0.72
0.312,0.266,0.774
0.3122,0.261,0.833
0.3124,0.261,0.8909999999999999
0.3126,0.271,0.945
0.3128,0.271,1.004
0.313,0.266,1.057
0.3132,0.271,1.111
0.3134,0.266,1.165
0.3136,0.266,1.214
0.3138,0.261,1.2670000000000001
0.314,0.256,1.331
0.3142,0.271,1.385
0.3144,0.266,1.443
0.3146,0.271,1.4969999999999999
0.3148,0.266,1.546
0.315,0.261,1.595
0.3152,0.261,1.653
0.3154,0.261,1.7069999999999999
0.3156,0.266,1.761
0.3158,0.261,1.814
0.316,0.266,1.8730000000000002
0.3162,0.266,1.9269999999999998
0.3164,0.261,1.98
0.3166,0.261,2.029
0.3168,0.256,2.0780000000000003
0.317,0.252,2.1319999999999997
0.3172,0.256,2.19
0.3174,0.261,2.249
0.3176,0.261,2.298
0.3178,0.256,2.347
0.318,0.256,2.4
0.3182,0.256,2.454
0.3184,0.252,2.498
0.3186,0.252,2.557
0.3188,0.252,2.611
0.319,0.256,2.6639999999999997
0.3192,0.252,2.7230000000000003
0.3194,0.261,2.7769999999999997
0.3196,0.256,2.821
0.3198,0.256,2.8689999999999998
0.32,0.247,2.918
0.3202,0.247,2.977
0.3204,0.252,3.0260000000000002
0.3206,0.252,3.0789999999999997
0.3208,0.252,3.128
0.321,0.252,3.177
0.3212,0.247,3.2310000000000003
0.3214,0.247,3.28
0.3216,0.247,3.324
0.3218,0.247,3.3819999999999997
0.322,0.242,3.431
0.3222,0.247,3.485
0.3224,0.247,3.534
0.3226,0.247,3.5780000000000003
0.3228,0.242,3.6310000000000002
0.323,0.237,3.675
0.3232,0.237,3.7239999999999998
0.3234,0.237,3.778
0.3236,0.242,3.832
0.3238,0.237,3.875
0.324,0.242,3.929
0.3242,0.237,3.978
0.3244,0.237,4.0169999999999995
0.3246,0.23199999999999998,4.061
0.3248,0.22699999999999998,4.105
0.325,0.22699999999999998,4.154
0.3252,0.23199999999999998,4.203
0.3254,0.23199999999999998,4.256
0.3256,0.237,4.3
0.3258,0.22699999999999998,4.343999999999999
0.326,0.222,4.393
0.3262,0.217,4.437
0.3264,0.217,4.476
0.3266,0.22699999999999998,4.525
0.3268,0.222,4.574
0.327,0.222,4.623
0.3272,0.22699999999999998,4.662
0.3274,0.217,4.7010000000000005
0.3276,0.212,4.745
0.3278,0.212,4.789
0.328,0.212,4.833
0.3282,0.212,4.877
0.3284,0.20800000000000002,4.921
0.3286,0.212,4.968999999999999
0.3288,0.212,5.0089999999999995
0.329,0.20800000000000002,5.048
0.3292,0.20800000000000002,5.087
0.3294,0.203,5.131
0.3296,0.198,5.165
0.3298,0.203,5.2139999999999995
0.33,0.203,5.257999999999999
0.3302,0.203,5.3020000000000005
0.3304,0.203,5.346
0.3306,0.198,5.38
0.3308,0.198,5.4239999999999995
0.331,0.193,5.457999999999999
0.3312,0.198,5.502000000000001
0.3314,0.193,5.541
0.3316,0.188,5.58
0.3318,0.193,5.619
0.332,0.198,5.6579999999999995
0.3322,0.193,5.697
0.3324,0.188,5.731
0.3326,0.183,5.77
0.3328,0.17800000000000002,5.81
0.333,0.183,5.843999999999999
0.3332,0.183,5.888
0.3334,0.183,5.922000000000001
0.3336,0.183,5.961
0.3338,0.17800000000000002,5.995
0.334,0.17800000000000002,6.029
0.3342,0.17300000000000001,6.063
0.3344,0.17800000000000002,6.098
0.3346,0.17300000000000001,6.1370000000000005
0.3348,0.168,6.171
0.335,0.168,6.21
0.3352,0.168,6.239
0.3354,0.168,6.274
0.3356,0.16399999999999998,6.303
0.3358,0.159,6.332000000000001
0.336,0.159,6.371
0.3362,0.159,6.405
0.3364,0.16399999999999998,6.435
0.3366,0.159,6.468999999999999
0.3368,0.154,6.497999999999999
0.337,0.149,6.527
0.3372,0.149,6.557
0.3374,0.14400000000000002,6.586
0.3376,0.149,6.615
0.3378,0.149,6.65
0.338,0.14400000000000002,6.684
0.3382,0.149,6.707999999999999
0.3384,0.14400000000000002,6.737
0.3386,0.139,6.7620000000000005
0.3388,0.134,6.791
0.339,0.129,6.816
0.3392,0.134,6.845
0.3394,0.134,6.874
0.3396,0.129,6.904
0.3398,0.134,6.928
0.34,0.129,6.947
0.3402,0.125,6.977
0.3404,0.125,6.996
0.3406,0.12,7.026
0.3408,0.12,7.055
0.341,0.12,7.074
0.3412,0.12,7.104
0.3414,0.12,7.127999999999999
0.3416,0.115,7.148
0.3418,0.11,7.172000000000001
0.342,0.11,7.192
0.3422,0.11,7.221
0.3424,0.11,7.2410000000000005
0.3426,0.11,7.26
0.3428,0.105,7.284
0.343,0.105,7.303999999999999
0.3432,0.095,7.327999999999999
0.3434,0.1,7.337999999999999
0.3436,0.095,7.358
0.3438,0.09,7.382000000000001
0.344,0.09,7.402
