Laatste: Tijd (ms),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
32.4,1.5119999999999998,1.7169999999999999
32.6,1.5119999999999998,2.015
32.8,1.5119999999999998,2.3169999999999997
33.0,1.507,2.611
33.2,1.4969999999999999,2.889
33.4,1.482,3.1719999999999997
33.6,1.463,3.446
33.8,1.453,3.719
34.0,1.4380000000000002,3.988
34.2,1.4140000000000001,4.247
34.4,1.3940000000000001,4.501
34.6,1.365,4.745
34.8,1.3359999999999999,4.974
35.0,1.306,5.204
35.2,1.272,5.4239999999999995
35.4,1.238,5.643
35.6,1.209,5.849
35.8,1.175,6.044
36.0,1.136,6.225
36.2,1.0959999999999999,6.4
36.4,1.048,6.567
36.6,1.004,6.712999999999999
36.8,0.955,6.864
37.0,0.9109999999999999,6.996
37.2,0.867,7.117999999999999
37.4,0.818,7.231
37.6,0.769,7.332999999999999
37.8,0.716,7.416
38.0,0.657,7.495
38.2,0.608,7.558
38.4,0.5489999999999999,7.617000000000001
38.6,0.501,7.6610000000000005
38.8,0.43700000000000006,7.675
39.0,0.369,7.685
39.2,0.3,7.68
39.4,0.237,7.6610000000000005
39.6,0.17300000000000001,7.636
39.8,0.11,7.582000000000001
40.0,0.042,7.534
40.2,-0.012,7.475
40.4,-0.076,7.397
40.6,-0.134,7.314
40.8,-0.193,7.216
41.0,-0.256,7.109
41.2,-0.315,6.982
41.4,-0.379,6.845
41.6,-0.442,6.707999999999999
41.8,-0.491,6.5520000000000005
42.0,-0.5489999999999999,6.391
42.2,-0.603,6.22
42.4,-0.657,6.034
42.6,-0.711,5.8389999999999995
42.8,-0.764,5.6339999999999995
43.0,-0.818,5.4239999999999995
43.2,-0.867,5.209
43.4,-0.9159999999999999,4.989
43.6,-0.955,4.755
43.8,-0.9990000000000001,4.515
44.0,-1.043,4.261
44.2,-1.087,4.007
44.4,-1.131,3.739
44.6,-1.175,3.47
44.8,-1.209,3.197
45.0,-1.2429999999999999,2.918
45.2,-1.2770000000000001,2.635
45.4,-1.306,2.3569999999999998
45.6,-1.341,2.059
45.8,-1.37,1.761
46.0,-1.3940000000000001,1.4580000000000002
46.2,-1.4240000000000002,1.16
46.4,-1.443,0.857
46.6,-1.4580000000000002,0.5589999999999999
46.8,-1.473,0.256
47.0,-1.482,-0.046
47.2,-1.4969999999999999,-0.349
47.4,-1.507,-0.652
47.6,-1.516,-0.955
47.8,-1.521,-1.263
48.0,-1.521,-1.556
48.2,-1.521,-1.8530000000000002
48.4,-1.516,-2.151
48.6,-1.516,-2.444
48.8,-1.507,-2.733
49.0,-1.507,-3.0260000000000002
49.2,-1.4969999999999999,-3.304
49.4,-1.492,-3.582
49.6,-1.4680000000000002,-3.841
49.8,-1.4480000000000002,-4.11
50.0,-1.429,-4.364
50.2,-1.4040000000000001,-4.613
50.4,-1.385,-4.852
50.6,-1.355,-5.092
50.8,-1.3259999999999998,-5.321000000000001
51.0,-1.297,-5.5360000000000005
51.2,-1.258,-5.7410000000000005
51.4,-1.219,-5.946000000000001
51.6,-1.179,-6.127000000000001
51.8,-1.136,-6.303
52.0,-1.0959999999999999,-6.474
52.2,-1.048,-6.63
52.4,-1.004,-6.777
52.6,-0.96,-6.912999999999999
52.8,-0.9009999999999999,-7.031000000000001
53.0,-0.847,-7.138
53.2,-0.789,-7.236000000000001
53.4,-0.73,-7.314
53.6,-0.6759999999999999,-7.3870000000000005
53.8,-0.628,-7.4510000000000005
54.0,-0.564,-7.5089999999999995
54.2,-0.505,-7.524
54.4,-0.43200000000000005,-7.524
54.6,-0.354,-7.513999999999999
54.8,-0.281,-7.499
55.0,-0.20800000000000002,-7.46
55.2,-0.139,-7.426
55.4,-0.076,-7.3629999999999995
55.6,-0.012,-7.2989999999999995
55.8,0.055999999999999994,-7.206
56.0,0.125,-7.114
56.2,0.193,-7.001
56.4,0.261,-6.874
56.6,0.325,-6.742000000000001
56.8,0.39299999999999996,-6.591
57.0,0.452,-6.44
57.2,0.515,-6.269
57.4,0.579,-6.087999999999999
57.6,0.642,-5.897
57.8,0.701,-5.687
58.0,0.769,-5.473
58.2,0.823,-5.252999999999999
58.4,0.877,-5.018
58.6,0.9259999999999999,-4.784
58.8,0.9790000000000001,-4.545
59.0,1.023,-4.281000000000001
59.2,1.077,-4.012
59.4,1.126,-3.7439999999999998
59.6,1.17,-3.465
59.8,1.204,-3.1919999999999997
60.0,1.2429999999999999,-2.908
60.2,1.272,-2.62
60.4,1.3019999999999998,-2.327
60.6,1.341,-2.029
60.8,1.365,-1.7309999999999999
61.0,1.389,-1.429
61.2,1.4140000000000001,-1.126
61.4,1.433,-0.823
61.6,1.443,-0.525
61.8,1.463,-0.212
62.0,1.473,0.085
62.2,1.4869999999999999,0.40299999999999997
62.4,1.4969999999999999,0.711
62.6,1.507,1.018
62.8,1.5119999999999998,1.321
63.0,1.5119999999999998,1.624
63.2,1.5119999999999998,1.922
63.4,1.507,2.21
63.6,1.5019999999999998,2.513
63.8,1.4969999999999999,2.801
64.0,1.4869999999999999,3.0839999999999996
64.2,1.4769999999999999,3.3680000000000003
64.4,1.463,3.6460000000000004
64.6,1.443,3.905
64.8,1.4240000000000002,4.168
65.0,1.399,4.418
65.2,1.37,4.667
65.4,1.3459999999999999,4.906000000000001
65.6,1.321,5.14
65.8,1.2919999999999998,5.365
66.0,1.258,5.58
66.2,1.219,5.785
66.4,1.179,5.98
66.6,1.145,6.166
66.8,1.1059999999999999,6.352
67.0,1.067,6.523
67.2,1.023,6.6739999999999995
67.4,0.9790000000000001,6.821000000000001
67.6,0.93,6.962000000000001
67.8,0.882,7.084
68.0,0.828,7.197
68.2,0.779,7.2989999999999995
68.4,0.725,7.397
68.6,0.6759999999999999,7.475
68.8,0.623,7.547999999999999
69.0,0.569,7.602
69.2,0.515,7.651
69.4,0.457,7.67
69.6,0.38299999999999995,7.68
69.8,0.315,7.675
70.0,0.256,7.665
70.2,0.188,7.646
70.4,0.129,7.607
70.6,0.071,7.558
70.8,0.002,7.499
71.0,-0.055999999999999994,7.421
71.2,-0.12,7.332999999999999
71.4,-0.183,7.245
71.6,-0.237,7.138
71.8,-0.3,7.026
72.0,-0.354,6.899
72.2,-0.413,6.752000000000001
72.4,-0.47100000000000003,6.596
72.6,-0.53,6.44
72.8,-0.589,6.263999999999999
73.0,-0.647,6.087999999999999
73.2,-0.696,5.902
73.4,-0.745,5.702000000000001
73.6,-0.794,5.497000000000001
73.8,-0.847,5.277
74.0,-0.8909999999999999,5.053
74.2,-0.95,4.828
74.4,-0.9940000000000001,4.579
74.6,-1.038,4.335
74.8,-1.077,4.085
75.0,-1.1159999999999999,3.827
75.2,-1.155,3.5580000000000003
75.4,-1.194,3.284
75.6,-1.228,3.0010000000000003
75.8,-1.2670000000000001,2.7230000000000003
76.0,-1.3019999999999998,2.435
76.2,-1.3359999999999999,2.147
76.4,-1.36,1.849
76.6,-1.385,1.556
76.8,-1.409,1.258
77.0,-1.429,0.955
77.2,-1.453,0.652
77.4,-1.4680000000000002,0.344
77.6,-1.4869999999999999,0.046
77.8,-1.4969999999999999,-0.256
78.0,-1.5019999999999998,-0.5589999999999999
78.2,-1.5119999999999998,-0.862
78.4,-1.516,-1.16
78.6,-1.516,-1.4680000000000002
78.8,-1.526,-1.766
79.0,-1.526,-2.068
79.2,-1.526,-2.366
79.4,-1.516,-2.65
79.6,-1.5119999999999998,-2.928
79.8,-1.4969999999999999,-3.216
80.0,-1.482,-3.495
80.2,-1.473,-3.763
80.4,-1.4580000000000002,-4.032
80.6,-1.4380000000000002,-4.291
80.8,-1.419,-4.54
81.0,-1.385,-4.789
81.2,-1.36,-5.018
81.4,-1.331,-5.247999999999999
81.6,-1.297,-5.468
81.8,-1.2670000000000001,-5.683
82.0,-1.2329999999999999,-5.888
82.2,-1.199,-6.077999999999999
82.4,-1.155,-6.2589999999999995
82.6,-1.1059999999999999,-6.425
82.8,-1.062,-6.581
83.0,-1.013,-6.728
83.2,-0.965,-6.864
83.4,-0.9159999999999999,-6.9910000000000005
83.6,-0.867,-7.109
83.8,-0.8079999999999999,-7.211
84.0,-0.755,-7.294
84.2,-0.696,-7.367999999999999
84.4,-0.637,-7.431
84.6,-0.584,-7.485
84.8,-0.525,-7.513999999999999
85.0,-0.447,-7.529
85.2,-0.379,-7.519
85.4,-0.305,-7.504
85.6,-0.23199999999999998,-7.48
85.8,-0.16399999999999998,-7.436
86.0,-0.095,-7.377000000000001
86.2,-0.027000000000000003,-7.309
86.4,0.042,-7.231
86.6,0.105,-7.143
86.8,0.168,-7.035
87.0,0.23199999999999998,-6.922999999999999
87.2,0.305,-6.7860000000000005
87.4,0.369,-6.64
87.6,0.43700000000000006,-6.484
87.8,0.501,-6.322
88.0,0.564,-6.142
88.2,0.628,-5.9510000000000005
88.4,0.6809999999999999,-5.756
88.6,0.745,-5.541
88.8,0.799,-5.321000000000001
89.0,0.857,-5.092
89.2,0.9109999999999999,-4.852
89.4,0.9690000000000001,-4.603
89.6,1.013,-4.359
89.8,1.062,-4.095
90.0,1.1059999999999999,-3.832
90.2,1.145,-3.553
90.4,1.194,-3.275
90.6,1.2329999999999999,-2.991
90.8,1.2670000000000001,-2.7030000000000003
91.0,1.3019999999999998,-2.415
91.2,1.3259999999999998,-2.122
91.4,1.35,-1.824
91.6,1.375,-1.531
91.8,1.3940000000000001,-1.219
92.0,1.4240000000000002,-0.9159999999999999
92.2,1.4480000000000002,-0.613
92.4,1.4580000000000002,-0.3
92.6,1.473,0.002
92.8,1.4869999999999999,0.305
93.0,1.4969999999999999,0.613
93.2,1.4969999999999999,0.9159999999999999
93.4,1.507,1.2229999999999999
93.6,1.5119999999999998,1.531
93.8,1.5119999999999998,1.834
94.0,1.5119999999999998,2.1319999999999997
94.2,1.5119999999999998,2.42
94.4,1.4969999999999999,2.708
94.6,1.492,2.991
94.8,1.473,3.275
95.0,1.463,3.553
95.2,1.4480000000000002,3.827
95.4,1.429,4.09
95.6,1.4140000000000001,4.3389999999999995
95.8,1.385,4.593
96.0,1.355,4.833
96.2,1.331,5.062
96.4,1.2919999999999998,5.292000000000001
96.6,1.263,5.5120000000000005
96.8,1.2329999999999999,5.722
97.0,1.194,5.922000000000001
97.2,1.165,6.117000000000001
97.4,1.121,6.297999999999999
97.6,1.077,6.4639999999999995
97.8,1.028,6.625
98.0,0.9890000000000001,6.777
98.2,0.945,6.917999999999999
98.4,0.8959999999999999,7.05
98.6,0.847,7.167000000000001
98.8,0.799,7.27
99.0,0.745,7.367999999999999
99.2,0.6859999999999999,7.441
99.4,0.632,7.513999999999999
99.6,0.584,7.582000000000001
99.8,0.53,7.636
100.0,0.47600000000000003,7.665
