Laatste: Tijd (ms),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
20.4,-0.125,7.542999999999999
20.6,-0.125,7.513999999999999
20.8,-0.134,7.48
21.0,-0.139,7.446000000000001
21.2,-0.149,7.4110000000000005
21.4,-0.159,7.377000000000001
21.6,-0.16399999999999998,7.343
21.8,-0.16399999999999998,7.309
22.0,-0.17300000000000001,7.265
22.2,-0.17300000000000001,7.231
22.4,-0.17800000000000002,7.187
22.6,-0.193,7.148
22.8,-0.198,7.104
23.0,-0.20800000000000002,7.055
23.2,-0.20800000000000002,7.016
23.4,-0.212,6.9670000000000005
23.6,-0.217,6.917999999999999
23.8,-0.222,6.874
24.0,-0.23199999999999998,6.821000000000001
24.2,-0.242,6.767
24.4,-0.247,6.712999999999999
24.6,-0.256,6.654
24.8,-0.261,6.606
25.0,-0.266,6.547000000000001
25.2,-0.266,6.492999999999999
25.4,-0.276,6.435
25.6,-0.281,6.376
25.8,-0.29100000000000004,6.308
26.0,-0.295,6.249
26.2,-0.305,6.181
26.4,-0.305,6.122000000000001
26.6,-0.31,6.059
26.8,-0.32,5.99
27.0,-0.32,5.922000000000001
27.2,-0.325,5.858
27.4,-0.335,5.785
27.6,-0.344,5.712000000000001
27.8,-0.349,5.638999999999999
28.0,-0.354,5.57
28.2,-0.354,5.502000000000001
28.4,-0.359,5.4239999999999995
28.6,-0.364,5.355
28.8,-0.369,5.277
29.0,-0.374,5.194
29.2,-0.38299999999999995,5.121
29.4,-0.38799999999999996,5.043
29.6,-0.38299999999999995,4.965
29.8,-0.39299999999999996,4.882
30.0,-0.39799999999999996,4.803
30.2,-0.40299999999999997,4.73
30.4,-0.408,4.637
30.6,-0.413,4.559
30.8,-0.418,4.471
31.0,-0.418,4.383
31.2,-0.42200000000000004,4.305
31.4,-0.42700000000000005,4.2219999999999995
31.6,-0.42700000000000005,4.1339999999999995
31.8,-0.43200000000000005,4.051
32.0,-0.43700000000000006,3.9539999999999997
32.2,-0.442,3.866
32.4,-0.447,3.773
32.6,-0.457,3.68
32.8,-0.452,3.597
33.0,-0.457,3.5039999999999996
33.2,-0.462,3.4160000000000004
33.4,-0.457,3.324
33.6,-0.466,3.2310000000000003
33.8,-0.466,3.133
34.0,-0.47100000000000003,3.035
34.2,-0.48100000000000004,2.943
34.4,-0.48100000000000004,2.845
34.6,-0.48100000000000004,2.747
34.8,-0.486,2.659
35.0,-0.48100000000000004,2.5669999999999997
35.2,-0.486,2.464
35.4,-0.496,2.3609999999999998
35.6,-0.496,2.2640000000000002
35.8,-0.501,2.166
36.0,-0.501,2.068
36.2,-0.505,1.9709999999999999
36.4,-0.501,1.8730000000000002
36.6,-0.505,1.77
36.8,-0.51,1.6680000000000001
37.0,-0.51,1.565
37.2,-0.515,1.4680000000000002
37.4,-0.515,1.365
37.6,-0.515,1.2670000000000001
37.8,-0.52,1.17
38.0,-0.515,1.062
38.2,-0.515,0.965
38.4,-0.52,0.857
38.6,-0.52,0.755
38.8,-0.53,0.652
39.0,-0.535,0.5489999999999999
39.2,-0.525,0.452
39.4,-0.53,0.349
39.6,-0.525,0.247
39.8,-0.525,0.14400000000000002
40.0,-0.53,0.042
40.2,-0.53,-0.061
40.4,-0.535,-0.168
40.6,-0.53,-0.266
40.8,-0.53,-0.369
41.0,-0.53,-0.466
41.2,-0.53,-0.569
41.4,-0.53,-0.6759999999999999
41.6,-0.53,-0.779
41.8,-0.535,-0.882
42.0,-0.53,-0.9840000000000001
42.2,-0.535,-1.087
42.4,-0.535,-1.189
42.6,-0.53,-1.287
42.8,-0.525,-1.385
43.0,-0.525,-1.492
43.2,-0.525,-1.595
43.4,-0.53,-1.6969999999999998
43.6,-0.53,-1.8
43.8,-0.53,-1.8969999999999998
44.0,-0.525,-1.995
44.2,-0.525,-2.093
44.4,-0.52,-2.195
44.6,-0.52,-2.298
44.8,-0.525,-2.396
45.0,-0.525,-2.4930000000000003
45.2,-0.52,-2.596
45.4,-0.52,-2.694
45.6,-0.515,-2.786
45.8,-0.515,-2.884
46.0,-0.51,-2.977
46.2,-0.505,-3.0789999999999997
46.4,-0.51,-3.177
46.6,-0.51,-3.27
46.8,-0.505,-3.3680000000000003
47.0,-0.501,-3.46
47.2,-0.501,-3.553
47.4,-0.501,-3.641
47.6,-0.491,-3.734
47.8,-0.491,-3.832
48.0,-0.491,-3.924
48.2,-0.486,-4.012
48.4,-0.486,-4.1
48.6,-0.48100000000000004,-4.188
48.8,-0.48100000000000004,-4.281000000000001
49.0,-0.47600000000000003,-4.364
49.2,-0.47100000000000003,-4.447
49.4,-0.47100000000000003,-4.54
49.6,-0.466,-4.623
49.8,-0.466,-4.711
50.0,-0.457,-4.794
50.2,-0.452,-4.872
50.4,-0.452,-4.95
50.6,-0.442,-5.033
50.8,-0.43700000000000006,-5.106
51.0,-0.43200000000000005,-5.189
51.2,-0.43200000000000005,-5.267
51.4,-0.42700000000000005,-5.35
51.6,-0.42700000000000005,-5.4239999999999995
51.8,-0.418,-5.497000000000001
52.0,-0.408,-5.565
52.2,-0.40299999999999997,-5.638999999999999
52.4,-0.39799999999999996,-5.712000000000001
52.6,-0.39299999999999996,-5.78
52.8,-0.39299999999999996,-5.853
53.0,-0.38799999999999996,-5.922000000000001
53.2,-0.38799999999999996,-5.99
53.4,-0.374,-6.059
53.6,-0.374,-6.117000000000001
53.8,-0.364,-6.181
54.0,-0.359,-6.244
54.2,-0.359,-6.308
54.4,-0.349,-6.371
54.6,-0.344,-6.43
54.8,-0.33899999999999997,-6.492999999999999
55.0,-0.33,-6.547000000000001
55.2,-0.325,-6.601
55.4,-0.32,-6.654
55.6,-0.31,-6.702999999999999
55.8,-0.31,-6.757000000000001
56.0,-0.305,-6.806
56.2,-0.3,-6.86
56.4,-0.29100000000000004,-6.912999999999999
56.6,-0.28600000000000003,-6.957000000000001
56.8,-0.281,-6.996
57.0,-0.271,-7.04
57.2,-0.261,-7.084
57.4,-0.256,-7.122999999999999
57.6,-0.252,-7.167000000000001
57.8,-0.247,-7.206
58.0,-0.247,-7.245
58.2,-0.23199999999999998,-7.275
58.4,-0.22699999999999998,-7.314
58.6,-0.217,-7.343
58.8,-0.212,-7.372000000000001
59.0,-0.203,-7.407
59.2,-0.198,-7.441
59.4,-0.193,-7.47
59.6,-0.188,-7.499
59.8,-0.17800000000000002,-7.519
60.0,-0.17800000000000002,-7.537999999999999
60.2,-0.16399999999999998,-7.558
60.4,-0.154,-7.577999999999999
60.6,-0.149,-7.597
60.8,-0.14400000000000002,-7.621
61.0,-0.139,-7.646
61.2,-0.134,-7.651
61.4,-0.125,-7.665
61.6,-0.115,-7.675
61.8,-0.11,-7.685
62.0,-0.1,-7.7
62.2,-0.095,-7.709
62.4,-0.09,-7.718999999999999
62.6,-0.085,-7.718999999999999
62.8,-0.071,-7.7139999999999995
63.0,-0.055999999999999994,-7.709
63.2,-0.042,-7.705
63.4,-0.032,-7.695
63.6,-0.027000000000000003,-7.685
63.8,-0.017,-7.68
64.0,-0.006999999999999999,-7.675
64.2,-0.002,-7.6610000000000005
64.4,0.002,-7.646
64.6,0.022000000000000002,-7.636
64.8,0.027000000000000003,-7.617000000000001
65.0,0.037000000000000005,-7.597
65.2,0.042,-7.577999999999999
65.4,0.046,-7.558
65.6,0.051,-7.537999999999999
65.8,0.066,-7.519
66.0,0.071,-7.485
66.2,0.081,-7.46
66.4,0.09,-7.431
66.6,0.095,-7.402
66.8,0.105,-7.367999999999999
67.0,0.11,-7.337999999999999
67.2,0.115,-7.309
67.4,0.12,-7.275
67.6,0.129,-7.236000000000001
67.8,0.139,-7.197
68.0,0.14400000000000002,-7.1579999999999995
68.2,0.154,-7.114
68.4,0.16399999999999998,-7.074
68.6,0.168,-7.035
68.8,0.17300000000000001,-6.9910000000000005
69.0,0.17800000000000002,-6.947
69.2,0.183,-6.894
69.4,0.193,-6.845
69.6,0.198,-6.796
69.8,0.20800000000000002,-6.737
70.0,0.222,-6.689
70.2,0.222,-6.63
70.4,0.22699999999999998,-6.581
70.6,0.23199999999999998,-6.527
70.8,0.242,-6.4639999999999995
71.0,0.247,-6.405
71.2,0.256,-6.337000000000001
71.4,0.266,-6.278
71.6,0.276,-6.22
71.8,0.276,-6.151
72.0,0.281,-6.087999999999999
72.2,0.28600000000000003,-6.024
72.4,0.29100000000000004,-5.946000000000001
72.6,0.305,-5.882999999999999
72.8,0.31,-5.81
73.0,0.32,-5.736000000000001
73.2,0.32,-5.667999999999999
73.4,0.325,-5.595
73.6,0.33,-5.521
73.8,0.335,-5.4479999999999995
74.0,0.344,-5.37
74.2,0.349,-5.287000000000001
74.4,0.354,-5.209
74.6,0.359,-5.126
74.8,0.374,-5.048
75.0,0.374,-4.968999999999999
75.2,0.374,-4.891
75.4,0.379,-4.813
75.6,0.38299999999999995,-4.72
75.8,0.38799999999999996,-4.632
76.0,0.40299999999999997,-4.5489999999999995
76.2,0.40299999999999997,-4.462
76.4,0.40299999999999997,-4.374
76.6,0.408,-4.2860000000000005
76.8,0.413,-4.198
77.0,0.418,-4.115
77.2,0.42200000000000004,-4.0169999999999995
77.4,0.42700000000000005,-3.9189999999999996
77.6,0.43200000000000005,-3.827
77.8,0.43700000000000006,-3.739
78.0,0.43700000000000006,-3.641
78.2,0.442,-3.548
78.4,0.447,-3.455
78.6,0.447,-3.363
78.8,0.452,-3.26
79.0,0.457,-3.167
79.2,0.462,-3.07
79.4,0.466,-2.9619999999999997
79.6,0.47100000000000003,-2.8689999999999998
79.8,0.47100000000000003,-2.772
80.0,0.47100000000000003,-2.679
80.2,0.47100000000000003,-2.576
80.4,0.47600000000000003,-2.469
80.6,0.48100000000000004,-2.371
80.8,0.48100000000000004,-2.269
81.0,0.491,-2.166
81.2,0.491,-2.068
81.4,0.491,-1.966
81.6,0.491,-1.8630000000000002
81.8,0.491,-1.766
82.0,0.496,-1.6580000000000001
82.2,0.501,-1.556
82.4,0.501,-1.4480000000000002
82.6,0.51,-1.3459999999999999
82.8,0.505,-1.2429999999999999
83.0,0.505,-1.14
83.2,0.505,-1.033
83.4,0.505,-0.935
83.6,0.51,-0.828
83.8,0.51,-0.72
84.0,0.51,-0.613
84.2,0.515,-0.51
84.4,0.515,-0.408
84.6,0.51,-0.3
84.8,0.51,-0.20800000000000002
85.0,0.51,-0.1
85.2,0.515,0.006999999999999999
85.4,0.515,0.11
85.6,0.515,0.217
85.8,0.515,0.325
86.0,0.515,0.42200000000000004
86.2,0.515,0.53
86.4,0.515,0.628
86.6,0.51,0.725
86.8,0.51,0.838
87.0,0.51,0.94
87.2,0.515,1.053
87.4,0.515,1.15
87.6,0.51,1.253
87.8,0.51,1.35
88.0,0.51,1.453
88.2,0.501,1.556
88.4,0.51,1.6580000000000001
88.6,0.505,1.761
88.8,0.505,1.8630000000000002
89.0,0.505,1.966
89.2,0.505,2.063
89.4,0.501,2.166
89.6,0.501,2.2640000000000002
89.8,0.496,2.3569999999999998
90.0,0.496,2.464
90.2,0.491,2.562
90.4,0.496,2.659
90.6,0.496,2.767
90.8,0.496,2.855
91.0,0.491,2.952
91.2,0.486,3.045
91.4,0.48100000000000004,3.1430000000000002
91.6,0.48100000000000004,3.245
91.8,0.48100000000000004,3.338
92.0,0.47600000000000003,3.431
92.2,0.47100000000000003,3.529
92.4,0.47100000000000003,3.617
92.6,0.466,3.705
92.8,0.462,3.7969999999999997
93.0,0.457,3.885
93.2,0.457,3.983
93.4,0.457,4.071000000000001
93.6,0.457,4.164
93.8,0.452,4.252
94.0,0.452,4.33
94.2,0.442,4.418
94.4,0.43700000000000006,4.505
94.6,0.43200000000000005,4.584
94.8,0.43200000000000005,4.676
95.0,0.42700000000000005,4.755
95.2,0.42200000000000004,4.838
95.4,0.42200000000000004,4.916
95.6,0.42200000000000004,4.999
95.8,0.413,5.082
96.0,0.40299999999999997,5.15
96.2,0.39799999999999996,5.228
96.4,0.39799999999999996,5.311
96.6,0.39799999999999996,5.385
96.8,0.39299999999999996,5.462999999999999
97.0,0.39299999999999996,5.541
97.2,0.38299999999999995,5.609
97.4,0.379,5.678
97.6,0.374,5.751
97.8,0.359,5.819
98.0,0.364,5.893
98.2,0.359,5.961
98.4,0.354,6.034
98.6,0.354,6.098
98.8,0.344,6.156000000000001
99.0,0.335,6.215
99.2,0.33,6.2829999999999995
99.4,0.325,6.347
99.6,0.32,6.41
99.8,0.32,6.468999999999999
100.0,0.31,6.532
100.2,0.31,6.586
100.4,0.3,6.64
100.6,0.295,6.6979999999999995
100.8,0.29100000000000004,6.747000000000001
101.0,0.281,6.801
101.2,0.276,6.855
101.4,0.276,6.904
101.6,0.271,6.957000000000001
101.8,0.261,7.001
102.0,0.256,7.05
102.2,0.247,7.0889999999999995
102.4,0.237,7.138
102.6,0.23199999999999998,7.182
102.8,0.23199999999999998,7.221
103.0,0.222,7.265
103.2,0.222,7.303999999999999
103.4,0.217,7.337999999999999
103.6,0.20800000000000002,7.377000000000001
103.8,0.198,7.4110000000000005
104.0,0.188,7.441
104.2,0.188,7.485
104.4,0.183,7.513999999999999
104.6,0.17800000000000002,7.542999999999999
104.8,0.17300000000000001,7.5729999999999995
105.0,0.168,7.5920000000000005
105.2,0.159,7.621
105.4,0.149,7.646
105.6,0.139,7.665
105.8,0.134,7.7
106.0,0.134,7.718999999999999
106.2,0.125,7.739
106.4,0.12,7.757999999999999
106.6,0.115,7.773
106.8,0.105,7.787999999999999
107.0,0.095,7.8020000000000005
107.2,0.085,7.817
107.4,0.085,7.832000000000001
107.6,0.081,7.841
107.8,0.076,7.856
108.0,0.071,7.871
108.2,0.066,7.875
108.4,0.051,7.875
108.6,0.042,7.871
108.8,0.032,7.8660000000000005
109.0,0.022000000000000002,7.871
109.2,0.012,7.871
109.4,0.002,7.861000000000001
109.6,-0.002,7.861000000000001
109.8,-0.012,7.851
110.0,-0.022000000000000002,7.836
110.2,-0.032,7.827000000000001
110.4,-0.042,7.807
110.6,-0.046,7.807
110.8,-0.046,7.787999999999999
111.0,-0.055999999999999994,7.773
111.2,-0.061,7.757999999999999
111.4,-0.071,7.739
111.6,-0.076,7.7139999999999995
111.8,-0.085,7.695
112.0,-0.095,7.67
112.2,-0.095,7.651
112.4,-0.1,7.626
112.6,-0.105,7.602
112.8,-0.115,7.577999999999999
113.0,-0.115,7.542999999999999
113.2,-0.134,7.5089999999999995
113.4,-0.134,7.48
113.6,-0.14400000000000002,7.446000000000001
113.8,-0.149,7.416
114.0,-0.154,7.382000000000001
114.2,-0.159,7.353
114.4,-0.16399999999999998,7.314
114.6,-0.168,7.275
114.8,-0.17800000000000002,7.231
115.0,-0.188,7.187
115.2,-0.193,7.148
115.4,-0.198,7.104
115.6,-0.20800000000000002,7.06
115.8,-0.20800000000000002,7.021
116.0,-0.212,6.972
116.2,-0.222,6.922999999999999
116.4,-0.23199999999999998,6.869
116.6,-0.237,6.816
116.8,-0.247,6.767
117.0,-0.247,6.712999999999999
117.2,-0.256,6.664
117.4,-0.256,6.606
117.6,-0.261,6.5520000000000005
117.8,-0.271,6.4879999999999995
118.0,-0.276,6.43
118.2,-0.28600000000000003,6.3660000000000005
118.4,-0.295,6.303
118.6,-0.295,6.249
118.8,-0.305,6.186
119.0,-0.305,6.127000000000001
119.2,-0.315,6.059
119.4,-0.32,5.985
119.6,-0.32,5.922000000000001
119.8,-0.33,5.849
120.0,-0.33899999999999997,5.785
120.2,-0.33899999999999997,5.7170000000000005
120.4,-0.344,5.648
120.6,-0.349,5.575
120.8,-0.354,5.507000000000001
121.0,-0.359,5.4239999999999995
121.2,-0.364,5.35
121.4,-0.369,5.277
121.6,-0.379,5.199
121.8,-0.374,5.126
122.0,-0.38299999999999995,5.048
122.2,-0.38799999999999996,4.968999999999999
122.4,-0.38799999999999996,4.891
122.6,-0.39299999999999996,4.813
122.8,-0.40299999999999997,4.725
123.0,-0.408,4.6419999999999995
123.2,-0.418,4.559
123.4,-0.413,4.476
123.6,-0.418,4.398
123.8,-0.418,4.31
124.0,-0.42200000000000004,4.227
124.2,-0.43200000000000005,4.1339999999999995
124.4,-0.43200000000000005,4.046
124.6,-0.43700000000000006,3.958
124.8,-0.447,3.8710000000000004
125.0,-0.447,3.783
125.2,-0.447,3.695
125.4,-0.452,3.602
125.6,-0.457,3.514
125.8,-0.462,3.4160000000000004
126.0,-0.462,3.324
126.2,-0.47100000000000003,3.2310000000000003
126.4,-0.47600000000000003,3.138
126.6,-0.47600000000000003,3.035
126.8,-0.47600000000000003,2.947
127.0,-0.47600000000000003,2.855
127.2,-0.48100000000000004,2.762
127.4,-0.486,2.659
127.6,-0.486,2.562
127.8,-0.496,2.459
128.0,-0.501,2.3569999999999998
128.2,-0.496,2.269
128.4,-0.496,2.171
128.6,-0.501,2.073
128.8,-0.496,1.976
129.0,-0.505,1.8730000000000002
129.2,-0.51,1.77
129.4,-0.515,1.673
129.6,-0.515,1.57
129.8,-0.515,1.473
130.0,-0.515,1.37
130.2,-0.515,1.2770000000000001
130.4,-0.51,1.175
130.6,-0.52,1.067
130.8,-0.515,0.9690000000000001
131.0,-0.52,0.862
131.2,-0.53,0.764
131.4,-0.525,0.662
131.6,-0.52,0.564
131.8,-0.525,0.462
132.0,-0.525,0.359
132.2,-0.53,0.256
132.4,-0.53,0.149
132.6,-0.53,0.042
132.8,-0.535,-0.061
133.0,-0.535,-0.154
133.2,-0.53,-0.261
133.4,-0.525,-0.359
133.6,-0.525,-0.462
133.8,-0.53,-0.564
134.0,-0.535,-0.672
134.2,-0.53,-0.774
134.4,-0.53,-0.872
134.6,-0.53,-0.9740000000000001
134.8,-0.53,-1.077
135.0,-0.53,-1.179
135.2,-0.525,-1.2770000000000001
135.4,-0.53,-1.385
135.6,-0.535,-1.492
135.8,-0.535,-1.59
136.0,-0.535,-1.6869999999999998
136.2,-0.525,-1.79
136.4,-0.53,-1.893
136.6,-0.525,-1.99
136.8,-0.525,-2.093
137.0,-0.525,-2.195
137.2,-0.52,-2.293
137.4,-0.525,-2.396
137.6,-0.525,-2.4930000000000003
137.8,-0.52,-2.591
138.0,-0.515,-2.6889999999999996
138.2,-0.515,-2.781
138.4,-0.515,-2.8789999999999996
138.6,-0.515,-2.977
138.8,-0.515,-3.0789999999999997
139.0,-0.515,-3.177
139.2,-0.51,-3.265
139.4,-0.505,-3.363
139.6,-0.501,-3.455
139.8,-0.501,-3.548
140.0,-0.496,-3.641
140.2,-0.496,-3.739
140.4,-0.491,-3.832
140.6,-0.491,-3.9189999999999996
140.8,-0.491,-4.012
141.0,-0.48100000000000004,-4.1
141.2,-0.48100000000000004,-4.183
141.4,-0.47100000000000003,-4.271
141.6,-0.47100000000000003,-4.364
141.8,-0.47100000000000003,-4.452
142.0,-0.466,-4.535
142.2,-0.466,-4.623
142.4,-0.462,-4.7010000000000005
142.6,-0.452,-4.784
142.8,-0.447,-4.862
143.0,-0.447,-4.945
143.2,-0.43700000000000006,-5.0280000000000005
143.4,-0.442,-5.106
143.6,-0.43700000000000006,-5.189
143.8,-0.43700000000000006,-5.272
144.0,-0.42700000000000005,-5.336
144.2,-0.42200000000000004,-5.414
144.4,-0.418,-5.487
144.6,-0.413,-5.56
144.8,-0.408,-5.6339999999999995
145.0,-0.40299999999999997,-5.712000000000001
145.2,-0.39799999999999996,-5.785
145.4,-0.39799999999999996,-5.853
145.6,-0.38799999999999996,-5.917000000000001
145.8,-0.38299999999999995,-5.985
146.0,-0.374,-6.0489999999999995
146.2,-0.369,-6.112
146.4,-0.364,-6.181
146.6,-0.364,-6.249
146.8,-0.359,-6.313
147.0,-0.354,-6.376
147.2,-0.344,-6.43
147.4,-0.33899999999999997,-6.4879999999999995
147.6,-0.335,-6.542000000000001
147.8,-0.325,-6.596
148.0,-0.32,-6.654
148.2,-0.315,-6.707999999999999
148.4,-0.31,-6.7620000000000005
148.6,-0.31,-6.811
148.8,-0.3,-6.855
149.0,-0.295,-6.9079999999999995
149.2,-0.28600000000000003,-6.947
149.4,-0.281,-6.9910000000000005
149.6,-0.271,-7.04
149.8,-0.266,-7.084
150.0,-0.261,-7.127999999999999
150.2,-0.252,-7.167000000000001
150.4,-0.242,-7.2010000000000005
150.6,-0.242,-7.2410000000000005
150.8,-0.23199999999999998,-7.275
151.0,-0.222,-7.309
151.2,-0.217,-7.343
151.4,-0.212,-7.377000000000001
151.6,-0.20800000000000002,-7.407
151.8,-0.203,-7.441
152.0,-0.193,-7.455
152.2,-0.188,-7.485
152.4,-0.17800000000000002,-7.5089999999999995
152.6,-0.168,-7.534
152.8,-0.168,-7.558
153.0,-0.16399999999999998,-7.577999999999999
153.2,-0.154,-7.602
153.4,-0.14400000000000002,-7.617000000000001
153.6,-0.134,-7.636
153.8,-0.129,-7.641
154.0,-0.12,-7.6610000000000005
154.2,-0.115,-7.67
154.4,-0.105,-7.69
154.6,-0.1,-7.705
154.8,-0.1,-7.7139999999999995
155.0,-0.095,-7.7139999999999995
155.2,-0.081,-7.7139999999999995
155.4,-0.071,-7.7139999999999995
155.6,-0.055999999999999994,-7.705
155.8,-0.042,-7.705
156.0,-0.032,-7.7
156.2,-0.027000000000000003,-7.69
156.4,-0.022000000000000002,-7.69
156.6,-0.006999999999999999,-7.67
156.8,-0.002,-7.665
157.0,0.006999999999999999,-7.646
157.2,0.017,-7.631
157.4,0.027000000000000003,-7.617000000000001
157.6,0.032,-7.602
157.8,0.037000000000000005,-7.582000000000001
158.0,0.042,-7.568
158.2,0.051,-7.537999999999999
158.4,0.061,-7.513999999999999
158.6,0.071,-7.49
158.8,0.081,-7.46
159.0,0.09,-7.431
159.2,0.095,-7.407
159.4,0.1,-7.372000000000001
159.6,0.105,-7.343
159.8,0.12,-7.309
160.0,0.125,-7.275
160.2,0.129,-7.236000000000001
160.4,0.139,-7.197
160.6,0.149,-7.1579999999999995
160.8,0.154,-7.114
161.0,0.159,-7.079
161.2,0.16399999999999998,-7.04
161.4,0.17300000000000001,-6.987
161.6,0.183,-6.938
161.8,0.188,-6.894
162.0,0.203,-6.835
162.2,0.203,-6.796
162.4,0.20800000000000002,-6.747000000000001
162.6,0.212,-6.689
162.8,0.217,-6.635
163.0,0.23199999999999998,-6.581
163.2,0.237,-6.523
163.4,0.242,-6.459
163.6,0.256,-6.4
163.8,0.256,-6.3420000000000005
164.0,0.266,-6.278
164.2,0.266,-6.22
164.4,0.271,-6.156000000000001
164.6,0.28600000000000003,-6.082999999999999
164.8,0.29100000000000004,-6.02
165.0,0.295,-5.9510000000000005
165.2,0.305,-5.877999999999999
165.4,0.31,-5.81
165.6,0.315,-5.7410000000000005
165.8,0.32,-5.672999999999999
166.0,0.325,-5.6
166.2,0.335,-5.521
166.4,0.33899999999999997,-5.443
166.6,0.344,-5.37
166.8,0.354,-5.287000000000001
167.0,0.354,-5.2139999999999995
167.2,0.364,-5.136
167.4,0.364,-5.0569999999999995
167.6,0.369,-4.974
167.8,0.369,-4.891
168.0,0.379,-4.808
168.2,0.38299999999999995,-4.72
168.4,0.39299999999999996,-4.632
168.6,0.39299999999999996,-4.5489999999999995
168.8,0.39799999999999996,-4.466
169.0,0.40299999999999997,-4.383
169.2,0.40299999999999997,-4.295
169.4,0.413,-4.198
169.6,0.418,-4.11
169.8,0.42200000000000004,-4.012
170.0,0.43200000000000005,-3.924
170.2,0.43200000000000005,-3.832
170.4,0.43700000000000006,-3.7439999999999998
170.6,0.43700000000000006,-3.6510000000000002
170.8,0.442,-3.548
171.0,0.442,-3.455
171.2,0.452,-3.358
171.4,0.457,-3.26
171.6,0.462,-3.158
171.8,0.462,-3.07
172.0,0.466,-2.967
172.2,0.462,-2.8739999999999997
172.4,0.466,-2.772
172.6,0.47600000000000003,-2.674
172.8,0.47600000000000003,-2.571
173.0,0.48100000000000004,-2.474
173.2,0.486,-2.371
173.4,0.48100000000000004,-2.269
173.6,0.486,-2.171
173.8,0.491,-2.068
174.0,0.486,-1.966
174.2,0.491,-1.8630000000000002
174.4,0.496,-1.761
174.6,0.501,-1.653
174.8,0.505,-1.556
175.0,0.496,-1.453
175.2,0.501,-1.35
175.4,0.501,-1.248
175.6,0.496,-1.145
175.8,0.505,-1.038
176.0,0.51,-0.93
176.2,0.51,-0.828
176.4,0.515,-0.72
176.6,0.51,-0.623
176.8,0.505,-0.52
177.0,0.51,-0.42200000000000004
177.2,0.505,-0.31
177.4,0.515,-0.203
177.6,0.515,-0.1
177.8,0.51,0.002
178.0,0.515,0.105
178.2,0.51,0.212
178.4,0.51,0.31
178.6,0.51,0.418
178.8,0.51,0.525
179.0,0.51,0.628
179.2,0.515,0.73
179.4,0.515,0.838
179.6,0.515,0.935
179.8,0.51,1.038
180.0,0.51,1.14
180.2,0.505,1.2429999999999999
180.4,0.51,1.35
180.6,0.51,1.453
