Laatste: Tijd (ms),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
11.6,0.247,-7.001
11.8,0.276,-6.917999999999999
12.0,0.305,-6.816
12.2,0.33899999999999997,-6.718
12.4,0.369,-6.611000000000001
12.6,0.39799999999999996,-6.497999999999999
12.8,0.42200000000000004,-6.386
13.0,0.452,-6.269
13.2,0.47600000000000003,-6.147
13.4,0.501,-6.015
13.6,0.53,-5.877999999999999
13.8,0.5589999999999999,-5.736000000000001
14.0,0.584,-5.59
14.2,0.613,-5.438
14.4,0.637,-5.292000000000001
14.6,0.657,-5.136
14.8,0.6759999999999999,-4.979
15.0,0.696,-4.813
15.2,0.725,-4.637
15.4,0.745,-4.466
15.6,0.769,-4.291
15.8,0.789,-4.11
16.0,0.8029999999999999,-3.9339999999999997
16.2,0.823,-3.753
16.4,0.8420000000000001,-3.563
16.6,0.852,-3.372
16.8,0.877,-3.182
17.0,0.8859999999999999,-2.9819999999999998
17.2,0.9059999999999999,-2.786
17.4,0.9209999999999999,-2.591
17.6,0.93,-2.391
17.8,0.94,-2.195
18.0,0.95,-2.0
18.2,0.965,-1.79
18.4,0.9740000000000001,-1.585
18.6,0.9840000000000001,-1.375
18.8,0.9940000000000001,-1.17
19.0,0.9990000000000001,-0.965
19.2,1.004,-0.759
19.4,1.004,-0.5539999999999999
19.6,1.0090000000000001,-0.354
19.8,1.013,-0.14400000000000002
20.0,1.018,0.066
20.2,1.023,0.276
20.4,1.028,0.48100000000000004
20.6,1.023,0.6859999999999999
20.8,1.023,0.8859999999999999
21.0,1.028,1.092
21.2,1.018,1.297
21.4,1.028,1.5019999999999998
21.6,1.023,1.7069999999999999
21.8,1.023,1.9069999999999998
22.0,1.023,2.112
22.2,1.018,2.303
22.4,1.0090000000000001,2.503
22.6,0.9990000000000001,2.6889999999999996
22.8,0.9890000000000001,2.889
23.0,0.9940000000000001,3.0789999999999997
23.2,0.9840000000000001,3.27
23.4,0.9790000000000001,3.455
23.6,0.9690000000000001,3.636
23.8,0.955,3.8169999999999997
24.0,0.945,3.998
24.2,0.93,4.168
24.4,0.9259999999999999,4.3389999999999995
24.6,0.9109999999999999,4.515
24.8,0.9009999999999999,4.686
25.0,0.8909999999999999,4.852
25.2,0.877,5.0089999999999995
25.4,0.857,5.16
25.6,0.8420000000000001,5.311
25.8,0.823,5.462999999999999
26.0,0.8079999999999999,5.609
26.2,0.794,5.751
26.4,0.784,5.893
26.6,0.764,6.029
26.8,0.745,6.156000000000001
27.0,0.72,6.278
27.2,0.701,6.4
27.4,0.6759999999999999,6.507999999999999
27.6,0.662,6.625
27.8,0.642,6.733
28.0,0.618,6.835
28.2,0.598,6.938
28.4,0.574,7.026
28.6,0.5539999999999999,7.114
28.8,0.525,7.192
29.0,0.501,7.265
29.2,0.48100000000000004,7.343
29.4,0.457,7.416
29.6,0.43200000000000005,7.475
29.8,0.408,7.534
30.0,0.38299999999999995,7.587000000000001
30.2,0.359,7.626
30.4,0.33,7.665
30.6,0.305,7.709
30.8,0.281,7.739
31.0,0.256,7.768
31.2,0.237,7.797000000000001
31.4,0.20800000000000002,7.8020000000000005
31.6,0.168,7.797000000000001
31.8,0.134,7.792000000000001
32.0,0.1,7.7829999999999995
32.2,0.066,7.768
32.4,0.046,7.752999999999999
32.6,0.012,7.729
32.8,-0.017,7.695
33.0,-0.042,7.656000000000001
33.2,-0.076,7.617000000000001
33.4,-0.1,7.568
33.6,-0.134,7.513999999999999
33.8,-0.154,7.465
34.0,-0.183,7.402
34.2,-0.20800000000000002,7.337999999999999
34.4,-0.23199999999999998,7.27
34.6,-0.256,7.192
34.8,-0.28600000000000003,7.109
35.0,-0.315,7.016
35.2,-0.33899999999999997,6.928
35.4,-0.364,6.835
35.6,-0.38799999999999996,6.737
35.8,-0.413,6.635
36.0,-0.43700000000000006,6.523
36.2,-0.466,6.405
36.4,-0.491,6.2829999999999995
36.6,-0.515,6.156000000000001
36.8,-0.54,6.034
37.0,-0.5539999999999999,5.902
37.2,-0.579,5.77
37.4,-0.598,5.6339999999999995
37.6,-0.623,5.487
37.8,-0.642,5.341
38.0,-0.667,5.184
38.2,-0.691,5.033
38.4,-0.706,4.877
38.6,-0.725,4.72
38.8,-0.745,4.553999999999999
39.0,-0.764,4.388
39.2,-0.774,4.212
39.4,-0.799,4.042
39.6,-0.818,3.866
39.8,-0.838,3.675
40.0,-0.852,3.5039999999999996
40.2,-0.867,3.324
40.4,-0.877,3.133
40.6,-0.8909999999999999,2.943
40.8,-0.9059999999999999,2.752
41.0,-0.9209999999999999,2.557
41.2,-0.935,2.3609999999999998
41.4,-0.945,2.166
41.6,-0.955,1.9709999999999999
41.8,-0.965,1.77
42.0,-0.9740000000000001,1.575
42.2,-0.9840000000000001,1.38
42.4,-0.9940000000000001,1.17
42.6,-1.004,0.965
42.8,-1.013,0.755
43.0,-1.018,0.5489999999999999
43.2,-1.018,0.354
43.4,-1.023,0.154
43.6,-1.028,-0.055999999999999994
43.8,-1.033,-0.266
44.0,-1.038,-0.47100000000000003
44.2,-1.043,-0.6759999999999999
44.4,-1.048,-0.882
44.6,-1.048,-1.082
44.8,-1.043,-1.287
45.0,-1.043,-1.4869999999999999
45.2,-1.043,-1.692
45.4,-1.038,-1.893
45.6,-1.043,-2.0980000000000003
45.8,-1.038,-2.298
46.0,-1.038,-2.498
46.2,-1.033,-2.6889999999999996
46.4,-1.023,-2.884
46.6,-1.018,-3.074
46.8,-1.013,-3.26
47.0,-1.004,-3.451
47.2,-0.9940000000000001,-3.641
47.4,-0.9940000000000001,-3.822
47.6,-0.9790000000000001,-4.007
47.8,-0.9740000000000001,-4.178
48.0,-0.96,-4.349
48.2,-0.94,-4.52
48.4,-0.93,-4.686
48.6,-0.9159999999999999,-4.857
48.8,-0.9009999999999999,-5.018
49.0,-0.8959999999999999,-5.175
49.2,-0.877,-5.3260000000000005
49.4,-0.857,-5.477
49.6,-0.8420000000000001,-5.619
49.8,-0.823,-5.761
50.0,-0.8029999999999999,-5.893
50.2,-0.779,-6.029
50.4,-0.769,-6.1610000000000005
50.6,-0.75,-6.287999999999999
50.8,-0.73,-6.405
51.0,-0.706,-6.513
51.2,-0.6759999999999999,-6.62
51.4,-0.657,-6.723
51.6,-0.632,-6.821000000000001
51.8,-0.613,-6.917999999999999
52.0,-0.589,-7.006
52.2,-0.564,-7.0889999999999995
52.4,-0.545,-7.162000000000001
52.6,-0.51,-7.236000000000001
52.8,-0.486,-7.303999999999999
53.0,-0.457,-7.358
53.2,-0.43200000000000005,-7.4110000000000005
53.4,-0.40299999999999997,-7.47
53.6,-0.38299999999999995,-7.513999999999999
53.8,-0.354,-7.553
54.0,-0.335,-7.582000000000001
54.2,-0.3,-7.612
54.4,-0.271,-7.631
54.6,-0.242,-7.641
54.8,-0.198,-7.636
55.0,-0.168,-7.636
55.2,-0.129,-7.626
55.4,-0.105,-7.612
55.6,-0.071,-7.577999999999999
55.8,-0.037000000000000005,-7.553
56.0,-0.002,-7.513999999999999
56.2,0.032,-7.475
56.4,0.061,-7.426
56.6,0.09,-7.377000000000001
56.8,0.12,-7.324
57.0,0.149,-7.26
57.2,0.17800000000000002,-7.187
57.4,0.212,-7.109
57.6,0.242,-7.026
57.8,0.271,-6.933
58.0,0.3,-6.85
58.2,0.325,-6.752000000000001
58.4,0.354,-6.654
58.6,0.38299999999999995,-6.547000000000001
58.8,0.418,-6.425
59.0,0.442,-6.303
59.2,0.47100000000000003,-6.181
59.4,0.501,-6.053999999999999
59.6,0.525,-5.917000000000001
59.8,0.5489999999999999,-5.785
60.0,0.574,-5.643
60.2,0.598,-5.497000000000001
60.4,0.628,-5.341
60.6,0.647,-5.184
60.8,0.672,-5.023
61.0,0.696,-4.862
61.2,0.716,-4.696000000000001
61.4,0.74,-4.53
61.6,0.755,-4.364
61.8,0.779,-4.178
62.0,0.799,-3.998
62.2,0.818,-3.8169999999999997
62.4,0.838,-3.6210000000000004
62.6,0.857,-3.4360000000000004
62.8,0.867,-3.245
63.0,0.877,-3.055
63.2,0.8959999999999999,-2.864
63.4,0.9109999999999999,-2.659
63.6,0.9259999999999999,-2.464
63.8,0.94,-2.2640000000000002
64.0,0.95,-2.059
64.2,0.96,-1.8630000000000002
64.4,0.9690000000000001,-1.6580000000000001
64.6,0.9740000000000001,-1.453
64.8,0.9790000000000001,-1.248
65.0,0.9940000000000001,-1.038
65.2,1.004,-0.833
65.4,1.0090000000000001,-0.628
65.6,1.018,-0.413
65.8,1.018,-0.20800000000000002
66.0,1.018,-0.002
66.2,1.018,0.198
66.4,1.023,0.413
66.6,1.028,0.613
66.8,1.028,0.823
67.0,1.028,1.033
67.2,1.033,1.2329999999999999
67.4,1.028,1.4380000000000002
67.6,1.023,1.643
67.8,1.018,1.829
68.0,1.013,2.044
68.2,1.018,2.239
68.4,1.013,2.44
68.6,1.0090000000000001,2.635
68.8,1.004,2.825
69.0,0.9940000000000001,3.016
69.2,0.9890000000000001,3.2060000000000004
69.4,0.9790000000000001,3.392
69.6,0.9690000000000001,3.5780000000000003
69.8,0.96,3.758
70.0,0.95,3.944
70.2,0.945,4.12
70.4,0.93,4.291
70.6,0.9159999999999999,4.462
70.8,0.9009999999999999,4.623
71.0,0.8859999999999999,4.789
71.2,0.877,4.955
71.4,0.862,5.111000000000001
71.6,0.847,5.267
71.8,0.833,5.419
72.0,0.818,5.56
72.2,0.799,5.702000000000001
72.4,0.774,5.8389999999999995
72.6,0.759,5.976
72.8,0.745,6.107
73.0,0.725,6.234
73.2,0.711,6.357
73.4,0.696,6.474
73.6,0.667,6.586
73.8,0.647,6.689
74.0,0.623,6.796
74.2,0.603,6.894
74.4,0.584,6.987
74.6,0.5589999999999999,7.079
74.8,0.535,7.162000000000001
75.0,0.515,7.245
75.2,0.491,7.314
75.4,0.462,7.382000000000001
75.6,0.43700000000000006,7.446000000000001
75.8,0.413,7.5089999999999995
76.0,0.38799999999999996,7.563
76.2,0.369,7.612
76.4,0.344,7.6610000000000005
76.6,0.315,7.695
76.8,0.29100000000000004,7.729
77.0,0.266,7.763
77.2,0.242,7.7829999999999995
77.4,0.217,7.797000000000001
77.6,0.183,7.8020000000000005
77.8,0.149,7.8020000000000005
78.0,0.12,7.797000000000001
78.2,0.085,7.778
78.4,0.055999999999999994,7.757999999999999
78.6,0.022000000000000002,7.734
78.8,-0.006999999999999999,7.705
79.0,-0.032,7.675
79.2,-0.055999999999999994,7.636
79.4,-0.085,7.5920000000000005
79.6,-0.11,7.542999999999999
79.8,-0.14400000000000002,7.49
80.0,-0.17800000000000002,7.426
80.2,-0.198,7.358
80.4,-0.23199999999999998,7.294
80.6,-0.252,7.221
80.8,-0.276,7.143
81.0,-0.3,7.06
81.2,-0.325,6.9670000000000005
81.4,-0.359,6.869
81.6,-0.38299999999999995,6.767
81.8,-0.408,6.664
82.0,-0.43200000000000005,6.557
82.2,-0.457,6.444
82.4,-0.48100000000000004,6.332000000000001
82.6,-0.501,6.21
82.8,-0.525,6.077999999999999
83.0,-0.5489999999999999,5.946000000000001
83.2,-0.579,5.81
83.4,-0.603,5.667999999999999
83.6,-0.618,5.531000000000001
83.8,-0.637,5.388999999999999
84.0,-0.662,5.242999999999999
84.2,-0.6809999999999999,5.087
84.4,-0.696,4.93
84.6,-0.72,4.769
84.8,-0.74,4.603
85.0,-0.764,4.442
85.2,-0.779,4.271
85.4,-0.794,4.105
85.6,-0.8079999999999999,3.929
85.8,-0.818,3.748
86.0,-0.8420000000000001,3.568
86.2,-0.857,3.3819999999999997
86.4,-0.877,3.1919999999999997
86.6,-0.8909999999999999,3.011
86.8,-0.9009999999999999,2.825
87.0,-0.9159999999999999,2.635
87.2,-0.9259999999999999,2.44
87.4,-0.93,2.249
87.6,-0.95,2.044
87.8,-0.965,1.844
88.0,-0.9740000000000001,1.639
88.2,-0.9890000000000001,1.443
88.4,-0.9890000000000001,1.2429999999999999
88.6,-0.9940000000000001,1.043
88.8,-0.9990000000000001,0.838
89.0,-1.0090000000000001,0.637
89.2,-1.018,0.42700000000000005
89.4,-1.023,0.222
89.6,-1.033,0.017
89.8,-1.033,-0.188
90.0,-1.038,-0.39299999999999996
90.2,-1.038,-0.598
90.4,-1.038,-0.799
90.6,-1.043,-1.004
90.8,-1.048,-1.209
91.0,-1.048,-1.419
91.2,-1.048,-1.624
91.4,-1.043,-1.824
91.6,-1.043,-2.02
91.8,-1.038,-2.22
92.0,-1.033,-2.415
92.2,-1.033,-2.615
92.4,-1.028,-2.8110000000000004
92.6,-1.023,-3.011
92.8,-1.018,-3.197
93.0,-1.013,-3.387
93.2,-1.004,-3.573
93.4,-0.9940000000000001,-3.758
93.6,-0.9790000000000001,-3.9339999999999997
93.8,-0.9740000000000001,-4.115
94.0,-0.9690000000000001,-4.295
94.2,-0.955,-4.466
94.4,-0.945,-4.632
94.6,-0.9259999999999999,-4.7989999999999995
94.8,-0.9109999999999999,-4.96
95.0,-0.8959999999999999,-5.1160000000000005
95.2,-0.877,-5.267
95.4,-0.862,-5.4239999999999995
95.6,-0.847,-5.57
95.8,-0.833,-5.7170000000000005
96.0,-0.818,-5.849
96.2,-0.794,-5.985
96.4,-0.769,-6.112
96.6,-0.755,-6.234
96.8,-0.73,-6.357
97.0,-0.711,-6.479
97.2,-0.691,-6.586
97.4,-0.667,-6.694
97.6,-0.642,-6.7860000000000005
97.8,-0.618,-6.8839999999999995
98.0,-0.593,-6.9670000000000005
98.2,-0.564,-7.05
98.4,-0.54,-7.132999999999999
98.6,-0.52,-7.206
98.8,-0.496,-7.28
99.0,-0.47100000000000003,-7.343
99.2,-0.442,-7.397
99.4,-0.418,-7.446000000000001
99.6,-0.38299999999999995,-7.49
99.8,-0.359,-7.534
100.0,-0.335,-7.563
