Laatste: Tijd (ms),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
29.6,-1.79,2.542
29.8,-1.8880000000000001,2.0780000000000003
30.0,-1.98,1.604
30.2,-2.059,1.121
30.4,-2.127,0.632
30.6,-2.195,0.139
30.8,-2.254,-0.354
31.0,-2.303,-0.847
31.2,-2.332,-1.3459999999999999
31.4,-2.366,-1.829
31.6,-2.381,-2.303
31.8,-2.386,-2.772
32.0,-2.391,-3.2310000000000003
32.2,-2.371,-3.675
32.4,-2.347,-4.105
32.6,-2.3080000000000003,-4.505
32.8,-2.259,-4.891
33.0,-2.195,-5.252999999999999
33.2,-2.117,-5.58
33.4,-2.039,-5.893
33.6,-1.9509999999999998,-6.171
33.8,-1.849,-6.425
34.0,-1.736,-6.645
34.2,-1.614,-6.83
34.4,-1.4869999999999999,-6.982
34.6,-1.35,-7.109
34.8,-1.214,-7.1770000000000005
35.0,-1.043,-7.211
35.2,-0.872,-7.2010000000000005
35.4,-0.701,-7.153
35.6,-0.525,-7.074
35.8,-0.344,-6.947
36.0,-0.16399999999999998,-6.791
36.2,0.012,-6.606
36.4,0.193,-6.381
36.6,0.359,-6.127000000000001
36.8,0.54,-5.8389999999999995
37.0,0.706,-5.526
37.2,0.872,-5.184
37.4,1.038,-4.813
37.6,1.189,-4.422
37.8,1.3359999999999999,-4.007
38.0,1.473,-3.582
38.2,1.604,-3.1430000000000002
38.4,1.7169999999999999,-2.679
38.6,1.829,-2.205
38.8,1.9369999999999998,-1.722
39.0,2.029,-1.2229999999999999
39.2,2.117,-0.725
39.4,2.19,-0.217
39.6,2.254,0.281
39.8,2.298,0.784
40.0,2.3369999999999997,1.2770000000000001
40.2,2.3609999999999998,1.766
40.4,2.376,2.249
40.6,2.386,2.7230000000000003
40.8,2.381,3.182
41.0,2.366,3.6260000000000003
41.2,2.3369999999999997,4.056
41.4,2.293,4.462
41.6,2.239,4.8469999999999995
41.8,2.181,5.209
42.0,2.112,5.551
42.2,2.0340000000000003,5.872999999999999
42.4,1.946,6.156000000000001
42.6,1.849,6.425
42.8,1.7409999999999999,6.654
43.0,1.629,6.855
43.2,1.507,7.031000000000001
43.4,1.385,7.172000000000001
43.6,1.253,7.289
43.8,1.121,7.353
44.0,0.955,7.377000000000001
44.2,0.794,7.372000000000001
44.4,0.632,7.332999999999999
44.6,0.47100000000000003,7.265
44.8,0.32,7.167000000000001
45.0,0.154,7.031000000000001
45.2,-0.006999999999999999,6.869
45.4,-0.168,6.6739999999999995
45.6,-0.325,6.454
45.8,-0.48100000000000004,6.195
46.0,-0.637,5.907
46.2,-0.794,5.6
46.4,-0.94,5.267
46.6,-1.082,4.906000000000001
46.8,-1.2229999999999999,4.525
47.0,-1.355,4.129
47.2,-1.4869999999999999,3.705
47.4,-1.609,3.27
47.6,-1.722,2.8160000000000003
47.8,-1.834,2.352
48.0,-1.9269999999999998,1.8780000000000001
48.2,-2.015,1.4040000000000001
48.4,-2.0980000000000003,0.9209999999999999
48.6,-2.156,0.42700000000000005
48.8,-2.215,-0.061
49.0,-2.269,-0.5539999999999999
49.2,-2.313,-1.048
49.4,-2.352,-1.541
49.6,-2.376,-2.024
49.8,-2.386,-2.503
50.0,-2.391,-2.9619999999999997
50.2,-2.381,-3.4160000000000004
50.4,-2.3609999999999998,-3.8510000000000004
50.6,-2.322,-4.266
50.8,-2.2880000000000003,-4.667
51.0,-2.234,-5.043
51.2,-2.171,-5.394
51.4,-2.093,-5.722
51.6,-2.0,-6.01
51.8,-1.9069999999999998,-6.278
52.0,-1.8,-6.518
52.2,-1.683,-6.718
52.4,-1.56,-6.894
52.6,-1.433,-7.04
52.8,-1.3019999999999998,-7.1579999999999995
53.0,-1.145,-7.2010000000000005
53.2,-0.9740000000000001,-7.211
53.4,-0.8029999999999999,-7.182
53.6,-0.623,-7.117999999999999
53.8,-0.447,-7.016
54.0,-0.266,-6.888999999999999
54.2,-0.085,-6.723
54.4,0.081,-6.523
54.6,0.252,-6.287999999999999
54.8,0.43700000000000006,-6.015
55.0,0.608,-5.7170000000000005
55.2,0.779,-5.38
55.4,0.95,-5.0280000000000005
55.6,1.101,-4.647
55.8,1.253,-4.256
56.0,1.3940000000000001,-3.8360000000000003
56.2,1.521,-3.407
56.4,1.6480000000000001,-2.952
56.6,1.766,-2.479
56.8,1.8780000000000001,-1.995
57.0,1.98,-1.5119999999999998
57.2,2.068,-1.013
57.4,2.142,-0.515
57.6,2.21,-0.017
57.8,2.269,0.491
58.0,2.3169999999999997,0.9890000000000001
58.2,2.347,1.4869999999999999
58.4,2.376,1.976
58.6,2.391,2.459
58.8,2.386,2.918
59.0,2.371,3.363
59.2,2.347,3.802
59.4,2.313,4.2219999999999995
59.6,2.274,4.628
59.8,2.22,5.004
60.0,2.161,5.321000000000001
