Data from geel_Absorbance_10-38-27-938.txt Node
Date: Mon Feb 25 10:38:27 CET 2019
User: MyStuff
Spectrometer: S04994
Autoset integration time: false
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 7,000000E-3
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Baseline correction enabled: false
Stop averaging: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,281	0,23
336,738	0,2
337,196	0,2
337,654	0,18
338,111	0,18
338,569	0,19
339,027	0,17
339,484	0,16
339,942	0,16
340,4	0,16
340,858	0,15
341,315	0,14
341,773	0,14
342,231	0,13
342,689	0,13
343,147	0,14
343,605	0,12
344,063	0,14
344,521	0,14
344,98	0,14
345,438	0,14
345,896	0,14
346,354	0,13
346,813	0,13
347,271	0,14
347,729	0,15
348,188	0,14
348,646	0,14
349,104	0,13
349,563	0,13
350,021	0,14
350,48	0,13
350,939	0,13
351,397	0,15
351,856	0,15
352,315	0,15
352,773	0,15
353,232	0,15
353,691	0,17
354,15	0,18
354,609	0,17
355,068	0,17
355,526	0,18
355,985	0,19
356,444	0,18
356,904	0,19
357,363	0,19
357,822	0,2
358,281	0,2
358,74	0,2
359,199	0,2
359,659	0,21
360,118	0,22
360,577	0,23
361,037	0,22
361,496	0,23
361,955	0,23
362,415	0,24
362,874	0,24
363,334	0,23
363,793	0,24
364,253	0,25
364,713	0,25
365,172	0,24
365,632	0,24
366,092	0,25
366,552	0,25
367,011	0,25
367,471	0,26
367,931	0,25
368,391	0,26
368,851	0,26
369,311	0,25
369,771	0,26
370,231	0,27
370,691	0,27
371,151	0,27
371,612	0,28
372,072	0,29
372,532	0,29
372,992	0,3
373,453	0,3
373,913	0,31
374,373	0,32
374,834	0,33
375,294	0,32
375,755	0,33
376,215	0,34
376,676	0,34
377,136	0,33
377,597	0,33
378,058	0,33
378,518	0,33
378,979	0,34
379,44	0,34
379,901	0,34
380,362	0,35
380,822	0,34
381,283	0,35
381,744	0,35
382,205	0,36
382,666	0,36
383,127	0,37
383,588	0,38
384,049	0,38
384,511	0,38
384,972	0,39
385,433	0,39
385,894	0,4
386,356	0,4
386,817	0,4
387,278	0,4
387,74	0,4
388,201	0,4
388,663	0,4
389,124	0,41
389,586	0,41
390,047	0,42
390,509	0,42
390,97	0,43
391,432	0,43
391,894	0,43
392,356	0,42
392,817	0,43
393,279	0,44
393,741	0,44
394,203	0,44
394,665	0,44
395,127	0,44
395,589	0,44
396,051	0,45
396,513	0,45
396,975	0,45
397,437	0,46
397,899	0,46
398,362	0,46
398,824	0,46
399,286	0,46
399,748	0,46
400,211	0,46
400,673	0,47
401,135	0,47
401,598	0,48
402,06	0,48
402,523	0,48
402,986	0,49
403,448	0,49
403,911	0,49
404,373	0,5
404,836	0,5
405,299	0,5
405,762	0,51
406,224	0,51
406,687	0,51
407,15	0,51
407,613	0,52
408,076	0,52
408,539	0,52
409,002	0,52
409,465	0,52
409,928	0,52
410,391	0,52
410,854	0,53
411,318	0,52
411,781	0,53
412,244	0,53
412,707	0,53
413,171	0,53
413,634	0,53
414,097	0,53
414,561	0,53
415,024	0,53
415,488	0,53
415,951	0,54
416,415	0,54
416,879	0,54
417,342	0,54
417,806	0,54
418,27	0,54
418,733	0,54
419,197	0,54
419,661	0,54
420,125	0,54
420,589	0,54
421,053	0,54
421,517	0,54
421,981	0,55
422,445	0,55
422,909	0,55
423,373	0,55
423,837	0,55
424,301	0,55
424,765	0,55
425,23	0,55
425,694	0,55
426,158	0,55
426,623	0,55
427,087	0,55
427,551	0,55
428,016	0,55
428,48	0,55
428,945	0,56
429,409	0,56
429,874	0,56
430,339	0,56
430,803	0,55
431,268	0,56
431,733	0,56
432,198	0,56
432,662	0,55
433,127	0,55
433,592	0,55
434,057	0,55
434,522	0,55
434,987	0,55
435,452	0,55
435,917	0,55
436,382	0,55
436,847	0,55
437,312	0,55
437,778	0,55
438,243	0,55
438,708	0,55
439,173	0,55
439,639	0,55
440,104	0,55
440,57	0,55
441,035	0,55
441,5	0,54
441,966	0,54
442,431	0,54
442,897	0,54
443,363	0,54
443,828	0,54
444,294	0,54
444,76	0,54
445,226	0,54
445,691	0,53
446,157	0,53
446,623	0,53
447,089	0,53
447,555	0,52
448,021	0,52
448,487	0,52
448,953	0,52
449,419	0,51
449,885	0,51
450,351	0,51
450,817	0,51
451,284	0,51
451,75	0,5
452,216	0,5
452,683	0,5
453,149	0,49
453,615	0,49
454,082	0,49
454,548	0,49
455,015	0,48
455,481	0,48
455,948	0,47
456,414	0,47
456,881	0,47
457,348	0,46
457,814	0,46
458,281	0,46
458,748	0,45
459,215	0,45
459,682	0,45
460,149	0,44
460,615	0,44
461,082	0,44
461,549	0,43
462,016	0,43
462,484	0,43
462,951	0,42
463,418	0,42
463,885	0,42
464,352	0,41
464,819	0,41
465,287	0,41
465,754	0,4
466,221	0,4
466,689	0,4
467,156	0,39
467,624	0,39
468,091	0,39
468,559	0,38
469,026	0,38
469,494	0,38
469,961	0,37
470,429	0,37
470,897	0,36
471,364	0,36
471,832	0,36
472,3	0,35
472,768	0,35
473,236	0,35
473,704	0,34
474,172	0,34
474,64	0,34
475,108	0,33
475,576	0,33
476,044	0,33
476,512	0,32
476,98	0,32
477,448	0,32
477,917	0,31
478,385	0,31
478,853	0,3
479,321	0,3
479,79	0,3
480,258	0,29
480,727	0,29
481,195	0,28
481,664	0,28
482,132	0,28
482,601	0,27
483,069	0,27
483,538	0,27
484,007	0,26
484,476	0,26
484,944	0,25
485,413	0,25
485,882	0,25
486,351	0,24
486,82	0,24
487,289	0,24
487,758	0,23
488,227	0,23
488,696	0,23
489,165	0,22
489,634	0,22
490,103	0,22
490,572	0,21
491,041	0,21
491,511	0,21
491,98	0,2
492,449	0,2
492,919	0,2
493,388	0,2
493,858	0,19
494,327	0,19
494,796	0,19
495,266	0,19
495,736	0,18
496,205	0,18
496,675	0,18
497,145	0,18
497,614	0,18
498,084	0,17
498,554	0,17
499,024	0,17
499,494	0,17
499,963	0,17
500,433	0,17
500,903	0,17
501,373	0,16
501,843	0,16
502,313	0,16
502,784	0,16
503,254	0,16
503,724	0,16
504,194	0,16
504,664	0,16
505,135	0,16
505,605	0,15
506,075	0,15
506,546	0,15
507,016	0,15
507,487	0,15
507,957	0,15
508,428	0,15
508,898	0,15
509,369	0,15
509,839	0,15
510,31	0,15
510,781	0,15
511,252	0,15
511,722	0,15
512,193	0,15
512,664	0,15
513,135	0,15
513,606	0,15
514,077	0,14
514,548	0,14
515,019	0,14
515,49	0,14
515,961	0,14
516,432	0,14
516,903	0,14
517,375	0,14
517,846	0,14
518,317	0,14
518,788	0,14
519,26	0,14
519,731	0,14
520,203	0,14
520,674	0,14
521,145	0,14
521,617	0,14
522,089	0,14
522,56	0,14
523,032	0,14
523,503	0,14
523,975	0,14
524,447	0,14
524,919	0,14
525,39	0,14
525,862	0,14
526,334	0,14
526,806	0,14
527,278	0,14
527,75	0,14
528,222	0,14
528,694	0,14
529,166	0,14
529,638	0,14
530,111	0,14
530,583	0,14
