Data from blauw_Absorbance_10-28-09-246.txt Node
Date: Mon Feb 25 10:28:09 CET 2019
User: MyStuff
Spectrometer: S04994
Autoset integration time: false
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 7,000000E-3
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Baseline correction enabled: false
Stop averaging: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,281	0,3
336,738	0,26
337,196	0,25
337,654	0,24
338,111	0,24
338,569	0,24
339,027	0,21
339,484	0,19
339,942	0,19
340,4	0,18
340,858	0,17
341,315	0,18
341,773	0,17
342,231	0,16
342,689	0,15
343,147	0,15
343,605	0,14
344,063	0,15
344,521	0,14
344,98	0,14
345,438	0,16
345,896	0,17
346,354	0,14
346,813	0,15
347,271	0,16
347,729	0,16
348,188	0,15
348,646	0,15
349,104	0,14
349,563	0,15
350,021	0,16
350,48	0,14
350,939	0,13
351,397	0,14
351,856	0,15
352,315	0,15
352,773	0,16
353,232	0,16
353,691	0,16
354,15	0,17
354,609	0,16
355,068	0,13
355,526	0,13
355,985	0,13
356,444	0,14
356,904	0,14
357,363	0,13
357,822	0,12
358,281	0,13
358,74	0,14
359,199	0,13
359,659	0,14
360,118	0,16
360,577	0,17
361,037	0,17
361,496	0,16
361,955	0,16
362,415	0,17
362,874	0,17
363,334	0,16
363,793	0,16
364,253	0,18
364,713	0,18
365,172	0,18
365,632	0,17
366,092	0,18
366,552	0,19
367,011	0,19
367,471	0,19
367,931	0,19
368,391	0,19
368,851	0,19
369,311	0,18
369,771	0,19
370,231	0,19
370,691	0,19
371,151	0,19
371,612	0,18
372,072	0,18
372,532	0,18
372,992	0,18
373,453	0,18
373,913	0,18
374,373	0,18
374,834	0,18
375,294	0,19
375,755	0,19
376,215	0,19
376,676	0,19
377,136	0,19
377,597	0,19
378,058	0,19
378,518	0,19
378,979	0,2
379,44	0,2
379,901	0,19
380,362	0,19
380,822	0,19
381,283	0,2
381,744	0,2
382,205	0,21
382,666	0,21
383,127	0,22
383,588	0,22
384,049	0,23
384,511	0,23
384,972	0,23
385,433	0,23
385,894	0,23
386,356	0,24
386,817	0,24
387,278	0,24
387,74	0,24
388,201	0,24
388,663	0,24
389,124	0,24
389,586	0,25
390,047	0,25
390,509	0,25
390,97	0,25
391,432	0,25
391,894	0,25
392,356	0,25
392,817	0,25
393,279	0,25
393,741	0,25
394,203	0,25
394,665	0,25
395,127	0,25
395,589	0,25
396,051	0,26
396,513	0,26
396,975	0,26
397,437	0,26
397,899	0,26
398,362	0,26
398,824	0,27
399,286	0,27
399,748	0,27
400,211	0,27
400,673	0,28
401,135	0,28
401,598	0,28
402,06	0,29
402,523	0,29
402,986	0,3
403,448	0,3
403,911	0,3
404,373	0,3
404,836	0,31
405,299	0,31
405,762	0,31
406,224	0,31
406,687	0,31
407,15	0,31
407,613	0,31
408,076	0,31
408,539	0,32
409,002	0,31
409,465	0,31
409,928	0,31
410,391	0,31
410,854	0,31
411,318	0,31
411,781	0,31
412,244	0,3
412,707	0,3
413,171	0,3
413,634	0,3
414,097	0,29
414,561	0,29
415,024	0,29
415,488	0,28
415,951	0,28
416,415	0,27
416,879	0,27
417,342	0,27
417,806	0,26
418,27	0,26
418,733	0,25
419,197	0,25
419,661	0,24
420,125	0,24
420,589	0,23
421,053	0,23
421,517	0,23
421,981	0,22
422,445	0,22
422,909	0,21
423,373	0,21
423,837	0,2
424,301	0,2
424,765	0,2
425,23	0,19
425,694	0,19
426,158	0,18
426,623	0,18
427,087	0,18
427,551	0,17
428,016	0,17
428,48	0,17
428,945	0,17
429,409	0,16
429,874	0,16
430,339	0,16
430,803	0,15
431,268	0,15
431,733	0,15
432,198	0,15
432,662	0,14
433,127	0,14
433,592	0,14
434,057	0,14
434,522	0,14
434,987	0,13
435,452	0,13
435,917	0,13
436,382	0,13
436,847	0,13
437,312	0,13
437,778	0,13
438,243	0,13
438,708	0,12
439,173	0,12
439,639	0,12
440,104	0,12
440,57	0,12
441,035	0,12
441,5	0,12
441,966	0,12
