Data from TL_Subt6_09-57-29-778.txt Node
Date: Mon Feb 25 09:57:29 CET 2019
User: MyStuff
Spectrometer: S04994
Autoset integration time: false
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1,500000E-1
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Baseline correction enabled: false
Stop averaging: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,281	2,9
336,738	2,4
337,196	3,9
337,654	2,7
338,111	3,3
338,569	3,2
339,027	4,2
339,484	3,7
339,942	2,5
340,4	3,2
340,858	5,7
341,315	5,3
341,773	4,4
342,231	0,9
342,689	2,9
343,147	4,3
343,605	4,3
344,063	1,6
344,521	4,1
344,98	3,8
345,438	4,1
345,896	4,1
346,354	3,6
346,813	2,9
347,271	5
347,729	3,6
348,188	3,4
348,646	-0,3
349,104	4,5
349,563	3,7
350,021	5
350,48	4,3
350,939	3,3
351,397	3,6
351,856	3,9
352,315	4,8
352,773	1,1
353,232	3,8
353,691	5,2
354,15	3,7
354,609	5,4
355,068	0,4
355,526	4,7
355,985	4,8
356,444	5,2
356,904	3
357,363	2,8
357,822	2,4
358,281	4,9
358,74	3,5
359,199	4,9
359,659	1,7
360,118	6,2
360,577	3,5
361,037	4,7
361,496	2,6
361,955	3,3
362,415	6,9
362,874	5,6
363,334	6
363,793	6,7
364,253	21,5
364,713	48,4
365,172	76,3
365,632	78,6
366,092	58,8
366,552	34,6
367,011	20,8
367,471	11
367,931	5,4
368,391	5,4
368,851	6,1
369,311	2,7
369,771	4
370,231	3,7
370,691	6,9
371,151	6,6
371,612	3,2
372,072	2,6
372,532	4,8
372,992	4,5
373,453	4,3
373,913	4
374,373	3,8
374,834	4,2
375,294	3,2
375,755	4,5
376,215	4,9
376,676	4,1
377,136	4,2
377,597	4,1
378,058	4,8
378,518	2,5
378,979	5,2
379,44	6,7
379,901	7,6
380,362	3
380,822	5,2
381,283	5,5
381,744	5,2
382,205	2,3
382,666	5,4
383,127	2
383,588	6,8
384,049	4,4
384,511	3,8
384,972	-0,3
385,433	4,8
385,894	3,6
386,356	3,8
386,817	4,3
387,278	4,2
387,74	4,3
388,201	2,6
388,663	4,3
389,124	1,5
389,586	4,8
390,047	3,2
390,509	5,3
390,97	3,8
391,432	4,4
391,894	7
392,356	3,3
392,817	1,9
393,279	3,5
393,741	4,6
394,203	3,6
394,665	2,3
395,127	2,5
395,589	-4,8
396,051	6,6
396,513	4,6
396,975	4,9
397,437	4,9
397,899	5,7
398,362	5,5
398,824	5,3
399,286	6,3
399,748	7,8
400,211	7,2
400,673	6
401,135	7,3
401,598	7,6
402,06	10,1
402,523	14
402,986	14,7
403,448	34,2
403,911	117,2
404,373	340,7
404,836	532,1
405,299	488,7
405,762	258,3
406,224	64,4
406,687	31
407,15	36,8
407,613	62,2
408,076	76,7
408,539	64,9
409,002	36,9
409,465	20,1
409,928	16,5
410,391	15
410,854	14,8
411,318	15,9
411,781	18,6
412,244	15,9
412,707	18,3
413,171	16,8
413,634	18,3
414,097	20
414,561	20,5
415,024	23
415,488	23,6
415,951	23,6
416,415	24,2
416,879	26,5
417,342	26,1
417,806	26,8
418,27	30
418,733	28
419,197	29
419,661	27,5
420,125	32,2
420,589	34
421,053	33
421,517	32,5
421,981	32,3
422,445	35,1
422,909	36,9
423,373	35,4
423,837	33,9
424,301	39,6
424,765	38,7
425,23	40,7
425,694	41,8
426,158	44,4
426,623	46,8
427,087	49,2
427,551	51,7
428,016	48,5
428,48	52,1
428,945	56,4
429,409	53,4
429,874	58,7
430,339	60
430,803	63,9
431,268	62,8
431,733	62,1
432,198	67,4
432,662	70,9
433,127	76
433,592	83,1
434,057	94,4
434,522	127,7
434,987	281,5
435,452	832,7
435,917	1590,3
436,382	1646,7
436,847	1045
437,312	324,5
437,778	133,9
438,243	104,5
438,708	98,4
439,173	92,2
439,639	90,8
440,104	87,1
440,57	94,7
441,035	95
441,5	92
441,966	93,5
442,431	96,1
442,897	97,4
443,363	95,6
443,828	94,9
444,294	98,4
444,76	95,3
445,226	96,7
445,691	99
446,157	101,9
446,623	100
447,089	99,7
447,555	101,2
448,021	102,7
448,487	105,5
448,953	102,7
449,419	107,6
449,885	106,6
450,351	108,9
450,817	109,8
451,284	109,3
451,75	109,9
452,216	109,7
452,683	112,9
453,149	112,8
453,615	117,4
454,082	111,4
454,548	113,8
455,015	113,8
455,481	114,5
455,948	111,5
456,414	110,7
456,881	110,7
457,348	110,9
457,814	108,9
458,281	107,6
458,748	104,2
459,215	103,7
459,682	102,3
460,149	101,8
460,615	104,6
461,082	101,3
461,549	99,1
462,016	101,7
462,484	99,9
462,951	99,8
463,418	99,1
463,885	96,6
464,352	97,7
464,819	98,6
465,287	98,6
465,754	94,4
466,221	95,3
466,689	95,1
467,156	93,7
467,624	94
468,091	92
468,559	86
469,026	85,5
469,494	82,5
469,961	85,5
470,429	82,5
470,897	80,2
471,364	80
471,832	82,3
472,3	76,5
472,768	78,2
473,236	77,2
473,704	74,2
474,172	74,9
474,64	75,2
475,108	74
475,576	70,7
476,044	68,3
476,512	70,6
476,98	71,4
477,448	71,6
477,917	71,7
478,385	71,5
478,853	71,5
479,321	78,8
479,79	79,3
480,258	85,8
480,727	91,4
481,195	95,4
481,664	108,4
482,132	125,9
482,601	140,3
