Data from blauw_Absorbance_10-55-31-268.txt Node
Date: Mon Feb 25 10:55:31 CET 2019
User: MyStuff
Spectrometer: S04994
Autoset integration time: false
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 9,281000E-3
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Baseline correction enabled: false
Stop averaging: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,281	0,02
336,738	0,02
337,196	0,02
337,654	0,01
338,111	0
338,569	0,01
339,027	0
339,484	-0,02
339,942	-0,03
340,4	-0,04
340,858	-0,02
341,315	-0,03
341,773	-0,03
342,231	-0,04
342,689	-0,04
343,147	-0,03
343,605	-0,05
344,063	-0,05
344,521	-0,02
344,98	-0,02
345,438	-0,01
345,896	-0,02
346,354	-0,03
346,813	-0,04
347,271	-0,03
347,729	-0,03
348,188	-0,04
348,646	-0,03
349,104	-0,03
349,563	-0,03
350,021	-0,03
350,48	-0,02
350,939	-0,02
351,397	-0
351,856	-0,01
352,315	-0,01
352,773	-0,01
353,232	-0,01
353,691	-0,02
354,15	-0,02
354,609	-0,03
355,068	-0,02
355,526	-0,02
355,985	-0,02
356,444	-0,02
356,904	-0,02
357,363	-0,01
357,822	-0,01
358,281	-0
358,74	-0
359,199	0
359,659	0,01
360,118	0,01
360,577	-0
361,037	0
361,496	0
361,955	0
362,415	0,01
362,874	0
363,334	0
363,793	0
364,253	-0
364,713	-0
365,172	-0,01
365,632	0
366,092	-0
366,552	-0
367,011	-0
367,471	-0,01
367,931	-0
368,391	0
368,851	-0
369,311	-0,01
369,771	-0,01
370,231	-0
370,691	-0
371,151	0
371,612	0
372,072	0,01
372,532	0,01
372,992	0,01
373,453	0,01
373,913	0,01
374,373	0,02
374,834	0,02
375,294	0,02
375,755	0,02
376,215	0,02
376,676	0,02
377,136	0,02
377,597	0,02
378,058	0,03
378,518	0,03
378,979	0,03
379,44	0,03
379,901	0,03
380,362	0,04
380,822	0,03
381,283	0,03
381,744	0,03
382,205	0,03
382,666	0,03
383,127	0,03
383,588	0,03
384,049	0,03
384,511	0,03
384,972	0,03
385,433	0,03
385,894	0,04
386,356	0,04
386,817	0,04
387,278	0,04
387,74	0,05
388,201	0,05
388,663	0,05
389,124	0,05
389,586	0,05
390,047	0,05
390,509	0,05
390,97	0,05
391,432	0,05
391,894	0,05
392,356	0,05
392,817	0,05
393,279	0,05
393,741	0,05
394,203	0,05
394,665	0,05
395,127	0,05
395,589	0,05
396,051	0,05
396,513	0,05
396,975	0,05
397,437	0,05
397,899	0,05
398,362	0,05
398,824	0,05
399,286	0,05
399,748	0,05
400,211	0,05
400,673	0,05
401,135	0,05
401,598	0,05
402,06	0,05
402,523	0,05
402,986	0,05
403,448	0,05
403,911	0,06
404,373	0,06
404,836	0,06
405,299	0,06
405,762	0,06
406,224	0,06
406,687	0,06
407,15	0,06
407,613	0,06
408,076	0,06
408,539	0,06
409,002	0,06
409,465	0,06
409,928	0,06
410,391	0,06
410,854	0,06
411,318	0,06
411,781	0,06
412,244	0,06
412,707	0,06
413,171	0,06
413,634	0,06
414,097	0,06
414,561	0,06
415,024	0,06
415,488	0,06
415,951	0,06
416,415	0,06
